ContentNormalizedHash,Url,PostCount
5440370254869554693,http://book.cakephp.org/3.0/en/controllers/request-response.html#setting-headers,1
5440370254869554693,http://i.stack.imgur.com/ukcl8.png,1
7647308739000487430,http://ruby.railstutorial.org/chapters/sign-in-sign-out#top,1
7647308739000487430,http://ruby.railstutorial.org/chapters/sign-in-sign-out#sec-signin_success,1
-8211880677429254138,https://gist.github.com/agnoster/3712874#compatibility,1
-8211880677429254138,http://www.cl.cam.ac.uk/~mgk25/unicode.html#c,1
-8211880677429254138,https://i.stack.imgur.com/18jv7.png,1
-8211880677429254138,https://bbs.archlinux.org/viewtopic.php?id=180103,1
-8211880677429254138,https://github.com/goodby/csv/blob/master/src/Goodby/CSV/Import/Standard/Lexer.php#L60,1
-8211880677429254138,https://wiki.archlinux.org/index.php/Locale,1
-8211880677429254138,https://www.facebook.com/groups/100858186649890/,1
7530448857064108294,http://developer.android.com/guide/topics/wireless/bluetooth.html,1
7530448857064108294,https://developer.android.com/guide/topics/connectivity/bluetooth.html#QueryingPairedDevices,1
7530448857064108294,https://developer.android.com/samples/BluetoothChat/project.html,1
7530448857064108294,https://developer.android.com/guide/topics/connectivity/bluetooth.html,1
5568032571789595910,http://i.stack.imgur.com/gWCud.jpg,1
5568032571789595910,https://i.stack.imgur.com/I0IKM.png,1
5568032571789595910,http://i.stack.imgur.com/NZ8yQ.png,1
5568032571789595910,http://i.stack.imgur.com/2CU7O.jpg,1
5568032571789595910,https://spring.io/guides/gs/rest-service,1
5568032571789595910,https://spring.io/guides/gs/convert-jar-to-war/,1
5568032571789595910,https://spring.io/guides/gs/consuming-rest-angularjs/,1
5568032571789595910,http://i.stack.imgur.com/NVcnD.jpg,1
5568032571789595910,https://spring.io/guides/gs/sts/,1
5568032571789595910,http://start.spring.io/,1
5568032571789595910,https://spring.io/guides/gs/rest-service/#scratch,1
5568032571789595910,http://i.stack.imgur.com/j0iYz.jpg,1
-3468696307497773306,http://developer.android.com/reference/java/net/URLConnection.html#guessContentTypeFromName(java.lang.String),1
-3468696307497773306,http://i.stack.imgur.com/J7Nr5.png,1
-3468696307497773306,https://i.stack.imgur.com/aZgXI.png,1
-3468696307497773306,https://developer.android.com/training/appbar/setting-up.html#add-toolbar,1
-3468696307497773306,http://i.stack.imgur.com/cS5dt.png,1
-3468696307497773306,http://developer.android.com/reference/android/webkit/MimeTypeMap.html#getMimeTypeFromExtension(java.lang.String),1
-3468696307497773306,http://i.stack.imgur.com/vbQWm.png,1
-3468696307497773306,https://developer.android.com/guide/components/intents-common.html,1
-3468696307497773306,https://developer.android.com/training/appbar/setting-up,1
2585552140256729350,https://github.com/hasyapanchasara/PushKit_SilentPushNotification/tree/master/Objective%20C%20Demo/PushKitDemoObjectiveC,1
2585552140256729350,https://i.stack.imgur.com/4fY1I.png,1
2585552140256729350,https://i.stack.imgur.com/1pDJp.png,1
2585552140256729350,https://i.stack.imgur.com/ZxDNT.png,1
2585552140256729350,https://i.stack.imgur.com/UxpCi.png,1
2585552140256729350,https://i.stack.imgur.com/ZAF1b.png,1
2585552140256729350,https://i.stack.imgur.com/GcxJ9.png,1
2585552140256729350,https://i.stack.imgur.com/MUvIM.png,1
2585552140256729350,https://i.stack.imgur.com/OW6Es.png,1
2585552140256729350,http://i.stack.imgur.com/YSNxd.png,1
-3153984628933860090,http://en.wikipedia.org/wiki/Ajax_(programming),1
-3153984628933860090,http://jquery.malsup.com/form/,1
-3153984628933860090,http://php.net/manual/en/function.json-encode.php,1
-1117253405643307513,https://developer.android.com/reference/android/os/Environment.html#getExternalStorageDirectory,1
-1117253405643307513,https://developer.android.com/reference/android/os/Environment#getExternalStoragePublicDirectory%28java.lang.String%29,1
-1117253405643307513,http://developer.android.com/reference/android/os/Environment.html,1
116964892777057799,http://java.sun.com/j2se/1.5.0/docs/api/java/util/class-use/Random.html,1
116964892777057799,http://docs.oracle.com/javase/7/docs/api/java/util/Random.html#Random%28long%29,1
116964892777057799,http://grepcode.com/,1
116964892777057799,http://docs.oracle.com/javase/7/docs/api/java/util/Random.html#nextInt%28%29,1
116964892777057799,http://grepcode.com/file/repository.grepcode.com/java/root/jdk/openjdk/6-b14/java/util/Random.java#Random.nextInt%28%29,1
116964892777057799,http://docs.oracle.com/javase/7/docs/api/java/util/Random.html#nextInt%28int%29,1
116964892777057799,http://www.openbsd.org/cgi-bin/man.cgi?query=arc4random&sektion=3,1
116964892777057799,http://www.openbsd.org/cgi-bin/cvsweb/src/lib/libc/crypt/arc4random.c,1
116964892777057799,http://grepcode.com/file/repository.grepcode.com/java/root/jdk/openjdk/6-b14/java/util/Random.java#Random.nextInt%28int%29,1
116964892777057799,http://docs.oracle.com/javase/7/docs/api/java/util/Random.html,1
116964892777057799,http://java.sun.com/j2se/1.5.0/docs/api/java/util/Random.html,1
-4233540279066010617,http://i.stack.imgur.com/yWXtO.png,1
-4233540279066010617,http://i.stack.imgur.com/HkV7d.png,1
-4233540279066010617,http://pastebin.com/ZXrDxZXz,1
-4233540279066010617,https://i.imgur.com/cE3yXc8.png,1
-4233540279066010617,http://www.youtube.com/watch?v=0_YtZzHlSms&feature=youtu.be,1
-4233540279066010617,http://www.youtube.com/watch?v=1nzHSkY4K18&feature=player_detailpage,1
-4233540279066010617,http://i.stack.imgur.com/T8vgw.png,1
-4233540279066010617,https://i.imgur.com/LLI62Fu.png,1
-4233540279066010617,http://i.stack.imgur.com/tIztR.png,1
-4233540279066010617,http://i.stack.imgur.com/cFkew.png,1
-4233540279066010617,http://mesonbuild.com/samples.html,1
-4233540279066010617,https://www.youtube.com/watch?v=1nzHSkY4K18,1
-4233540279066010617,https://i.stack.imgur.com/OsCj8.png,1
-4233540279066010617,https://i.stack.imgur.com/p5fOk.png,1
-4233540279066010617,http://doc.qt.io/qt-5/qvariantanimation.html,1
-4233540279066010617,http://postimg.org/image/pspg5e0g7/,1
-4233540279066010617,http://pl.tinypic.com/view.php?pic=2md4113&s=8#.VETjRcnFabF,1
-4233540279066010617,http://i.stack.imgur.com/gPK0O.png,1
-4233540279066010617,http://i.stack.imgur.com/NgLUO.png,1
-4233540279066010617,http://i.stack.imgur.com/JkKsh.png,1
-4233540279066010617,http://i.stack.imgur.com/GqU2y.png,1
-4233540279066010617,http://pl.tinypic.com/r/2cfeg4o/8,1
-4233540279066010617,https://i.stack.imgur.com/7OPE1.png,1
-4233540279066010617,http://i.stack.imgur.com/GR6om.jpg,1
-4233540279066010617,https://bugreports.qt.io/browse/QTBUG-45664,1
-4233540279066010617,https://i.stack.imgur.com/jTZ5o.png,1
-6922994943158487033,http://sqlhints.com/2014/02/23/how-to-get-time-hour-minute-second-and-millisecond-part-from-datetime-in-sql-server/,1
-6922994943158487033,http://sevenpartes.com/,1
-6922994943158487033,https://www.sitepoint.com/build-javascript-countdown-timer-no-dependencies,1
-6922994943158487033,http://codepen.io/anon/pen/WrVXNE,1
-6922994943158487033,http://codepen.io/SitePoint/pen/MwNPVq/,1
-6922994943158487033,https://codepen.io/SitePoint/pen/MwNPVq,1
-6922994943158487033,http://codepen.io/SitePoint/pen/MwNPVq,1
-6922994943158487033,https://www.sitepoint.com/build-javascript-countdown-timer-no-dependencies/,1
-8044382781200828153,https://shiro.apache.org/web.html,1
-8044382781200828153,https://mrdwnotes.wordpress.com/2011/11/28/using-apache-shiro-security-to-allow-login-via-facebook-part-1/,1
-8044382781200828153,https://accounts.google.com/ServiceLogin,1
-8044382781200828153,http://shiro.apache.org/realm.html#Realm-HashingCredentials,1
-8044382781200828153,http://shiro.apache.org/web.html#Web-Shiro1.2andlater,1
-7588758993476471289,http://docs.build.phonegap.com/en_US/configuring_config_file_element.md.html,1
-7588758993476471289,http://developer.android.com/reference/android/hardware/Camera.CameraInfo.html#orientation,1
-7588758993476471289,http://plugins.telerik.com/cordova/plugin/barcodescanner,1
-7588758993476471289,http://mediachest.sourceforge.net/mediautil/,1
-7588758993476471289,http://support.tango.me/entries/20699798-android-my-outgoing-video-is-upside-down-or-rotated-what-can-i-do,1
-7588758993476471289,http://community.skype.com/t5/Android/Support-for-Samsung-Galaxy-S-plus/td-p/265588,1
-7588758993476471289,http://developer.android.com/guide/topics/media/camera.html#capture-video,1
-7588758993476471289,http://developer.android.com/reference/android/hardware/Camera.Parameters.html#setRotation%28int%29,1
-7588758993476471289,http://developer.android.com/reference/android/hardware/Camera.Parameters.html#setRotation(int),1
-7588758993476471289,https://play.google.com/store/apps/details?id=hu.molnarm.outsidethebox,1
-7588758993476471289,https://developer.android.com/reference/android/hardware/Camera.html#setDisplayOrientation(int),1
-7588758993476471289,"http://developer.android.com/reference/android/hardware/Camera.html#takePicture(android.hardware.Camera.ShutterCallback,%20android.hardware.Camera.PictureCallback,%20android.hardware.Camera.PictureCallback,%20android.hardware.Camera.PictureCallback)",1
-7588758993476471289,http://pastebin.com/2KPuBy2q,1
-7588758993476471289,http://developer.android.com/guide/topics/media/camera.html,1
-7588758993476471289,https://github.com/Telerik-Verified-Plugins/BarcodeScanner/issues/17,1
-7588758993476471289,https://plus.google.com/+AndroidDevelopers/posts/jXNFNKWxsc3,1
-7588758993476471289,http://gsfn.us/t/4sxfp,1
6477861872527757320,https://b.com,1
6477861872527757320,https://b.com/storage/file_name.ogg,1
6477861872527757320,https://i.stack.imgur.com/Bnwpk.png,1
-5190882443615771640,http://en.wikipedia.org/wiki/Data_URI_scheme#Format,1
-5190882443615771640,https://github.com/adonespitogo/angular-base64-upload,1
-5190882443615771640,http://www.dailycoding.com/Utils/Converter/ImageToBase64.aspx,1
-5190882443615771640,http://www.imagemagick.org/script/index.php,1
-5190882443615771640,http://chiragrdarji.wordpress.com/2008/05/09/generate-image-from-text-using-c-or-convert-text-in-to-image-using-c/,1
-5190882443615771640,http://codebeautify.org/base64-to-image-converter,1
-1597356366449470711,http://i.stack.imgur.com/ssjcp.png,1
-1597356366449470711,http://i.stack.imgur.com/13Kvp.png,1
-1597356366449470711,http://www.codeproject.com/Articles/352678/Add-Custom-Message-Header-in-WCF-Calls,1
-6943120957273385975,http://www.derp.com/derp,1
-6943120957273385975,https://app.subdomain.com,1
-6943120957273385975,http://four.laravel.com/,1
-6943120957273385975,http://www.apachefriends.org/en/xampp-windows.html#641,1
-6943120957273385975,http://www.example.com/index.php/login,1
-6943120957273385975,http://example.com/index.php/test,1
-6943120957273385975,http://www.epigroove.com/blog/laravel-routes-not-working-make-sure-htaccess-is-working,1
-1070475112476218871,https://github.com/ReactiveX/RxJava,1
-1070475112476218871,http://i.stack.imgur.com/d70bK.png,1
-1070475112476218871,http://startandroid.ru/en/lessons/complete-list/250-lesson-29-invoking-activity-and-getting-a-result-startactivityforresult-method.html,1
-1070475112476218871,"http://developer.android.com/reference/android/app/Activity.html#startActivityForResult(android.content.Intent,%20int)",1
-1070475112476218871,https://github.com/greenrobot/EventBus,1
-1070475112476218871,http://square.github.io/otto/,1
4192836477499427338,http://smooth-window-1858.herokuapp.com/events/new,1
4192836477499427338,http://guides.rubyonrails.org/asset_pipeline.html,1
4192836477499427338,http://edgeguides.rubyonrails.org/asset_pipeline.html#manifest-files-and-directives,1
4192836477499427338,https://github.com/sstephenson/sprockets,1
4192836477499427338,http://devcenter.heroku.com/articles/rails31_heroku_cedar,1
4192836477499427338,http://railscasts.com/episodes/279-understanding-the-asset-pipeline,1
4192836477499427338,http://webtempest.com/upgrade-rails-3-to-3-1/,1
4192836477499427338,https://github.com/chriseppstein/compass/issues/337,1
4192836477499427338,http://paste.ubuntu.com/1285319/,1
4192836477499427338,http://www.youtube.com/watch?v=p_3dIPgXgkg,1
5398248008834244106,http://developers.facebook.com/docs/appsonfacebook/tutorial/#auth,1
5398248008834244106,http://mydomain.com/responsepage?code=biglongstring,1
5398248008834244106,http://developers.facebook.com/docs/guides/canvas/#auth,1
5398248008834244106,http://developers.facebook.com/docs/guides/canvas/#tabs,1
5398248008834244106,http://mydomain.com,1
5398248008834244106,http://apps.facebook.com/yourapp/?code=1234thecode5678,1
6390768111013488650,https://repl.it/LhtH,1
6390768111013488650,http://www.php.net/manual/en/function.array-merge.php,1
6390768111013488650,http://php.net/manual/en/function.array-merge.php#example-4915,1
6390768111013488650,http://www.w3schools.com/php/func_array_merge.asp,1
6390768111013488650,http://us1.php.net/array_merge,1
6390768111013488650,http://php.net/manual/en/function.array-combine.php,1
6390768111013488650,http://php.net/manual/en/function.array-merge-recursive.php,1
8674147465613575946,https://github.com/rails/rails/issues/3903,1
8674147465613575946,https://github.com/rails/rails/issues/6161#issuecomment-6330795,1
8674147465613575946,http://guides.rubyonrails.org/association_basics.html#the-has-many-association,1
8674147465613575946,http://i.stack.imgur.com/GjEP5.png,1
8674147465613575946,http://api.rubyonrails.org/classes/ActiveRecord/Associations/ClassMethods.html#method-i-belongs_to,1
8674147465613575946,https://github.com/rails/rails/issues/3085,1
5644068670438374154,http://www.reigndesign.com/blog/using-your-own-sqlite-database-in-android-applications/,1
7852862543404096267,http://jsfiddle.net/eyZRw/,1
7852862543404096267,https://jsfiddle.net/0wbb7zen/,1
7852862543404096267,https://jsfiddle.net/wLxag8pn/,1
7852862543404096267,http://www.cssarrowplease.com/,1
7852862543404096267,http://i.stack.imgur.com/R9kth.jpg,1
7852862543404096267,http://jsfiddle.net/Pnu25/,1
-5603254484921786613,https://codepen.io/db13/pen/pLGRwr,1
-1615581821004062709,http://www.w3schools.com/howto/tryit.asp?filename=tryhow_css_switch,1
3863229448752163851,https://gordoncluster.wordpress.com/2013/09/18/how-to-insert-data-into-mysql-database-using-jquery-ajax-php/,1
-1167812417924453365,https://github.com/rails/rails/issues/8143,1
