ContentNormalizedHash,LinkedPostId,LinkedPostTypeId,PostCount
-744712200676464318,7690864,1,1
-8607115115880789106,10446689,1,1
-3439003007533833262,3321082,1,1
-3426461080186371844,10302261,1,1
-2720605115130797245,49351697,1,1
7195106618964948917,50742845,1,1
5093398509975455043,334201,1,1
5773181013456930270,41817517,1,1
-5170401661494942795,4706073,1,1
-8186836509546063613,32770490,1,1
-1583656344628812561,25265336,1,1
-7417101602364092818,31486588,1,1
5276662949159561424,6410839,1,1
-4217813856552782931,18761251,1,1
6153073362390607635,5594850,1,1
7939826761669931779,446026,1,1
-179228741322859945,18021263,1,1
5143174664779406194,11046684,1,1
-530999651633379987,27894,1,1
-6319746585995904699,25732386,1,1
-2159029256786527124,31343299,1,1
-3136818498025087550,25279522,1,1
2074446682165969917,21937299,1,1
-8677144131828516844,11532,1,1
1028430369675116085,19809889,1,1
4086973943160189560,39725724,1,1
-430349241114694797,23501723,1,1
5627357444688420513,21031047,1,1
-7011256081234564272,9199315,1,1
7252523786442588620,20454400,1,1
-983761961957828865,9140101,1,1
2083127123955142488,7218309,1,1
-2876260999337945642,6168107,1,1
-4120129343412831645,10061847,1,1
-2668256212131634223,5223,1,1
5624472352238828273,17408783,1,1
-2306336605947081658,12232662,1,1
8256765106334616205,10468697,1,1
4598513395218703081,26021813,1,1
-3929245561187560748,41068432,1,1
8963773328507574279,13052123,1,1
-5513088026536733138,20672465,1,1
-4515137375649040987,1239975,1,1
-7097215787017425645,11380045,1,1
-3354843260908319251,12399031,1,1
11357581117456030,35194591,1,1
-4986403181011485655,6324677,1,1
-8652643711416273220,39227614,1,1
4007777195277888095,10092765,1,1
4896755239162824929,8950807,1,1
5731941212957057390,15554296,1,1
-111703230935110568,3527621,1,1
3243656063887677024,17141885,1,1
440119871503712638,1103260,1,1
-193280028557083086,19455418,1,1
-7814172172241728550,41999419,1,1
-2184781182683494884,16265844,1,1
3932026292283698737,759372,1,1
6487895416130657344,10312250,1,1
4193258862225800098,9953482,1,1
-4103128389176827856,34599374,1,1
-2264362189855983554,42030779,1,1
8510895159347333150,28366397,1,1
-2739008454592634227,6936751,1,1
1087934217235169284,13130352,1,1
5583785624687000033,30163952,1,1
-2254386207014786462,12262716,1,1
-678726953324416268,7970128,1,1
8810027072019350481,15372388,1,1
8403096909590008820,28241981,1,1
1663298048980588799,10913058,1,1
1508346003596239529,24563783,1,1
-9173189981718738024,25486808,1,1
2241488301275996442,11328681,1,1
-776857195047703040,4637594,1,1
8652448581385012453,1432946,1,1
6586805843119168081,4654547,1,1
-982429212991735707,3785031,1,1
-8821469805349974409,38008334,1,1
-6335994431280897258,5642315,1,1
9148881779642933436,2624823,1,1
3102664347374753197,39338546,1,1
7303715705111367917,11459475,1,1
-5535233637437249419,44985909,1,1
4798913704068471470,3188882,1,1
-5240053431051891497,4414778,1,1
8784935061329827614,13320015,1,1
-8584976393949421820,327311,1,1
2939171264460114117,430237,1,1
-4408006924184258783,2299469,1,1
8504905538243446408,42262224,1,1
4385188462304411879,24628707,1,1
5285189919970893286,9509668,1,1
-3757858877478078479,14766807,1,1
1029300264951140518,5004233,1,1
-1966066819489421690,18643018,1,1
962191061963081234,40506365,1,1
-3585687627417449699,46241564,1,1
-6786902189974865326,5388842,1,1
-3058674022290873449,21140349,1,1
348161922827917845,19843050,1,1
5252322701995684984,34808054,1,1
3148100725669038565,39868001,1,1
503657718671714886,127704,1,1
4190144470268997995,16253593,1,1
-2346240733408438572,3649252,1,1
8392665959952569870,42772432,1,1
-4830110714682369210,10253209,1,1
6153073362390607635,351495,1,1
6720010699065395631,16832680,1,1
-422123953898500381,20424473,1,1
-35245993700589819,28074908,1,1
308703670390304256,17833828,1,1
-4583911763945879908,27629390,1,1
2956788757313308621,46197983,1,1
7788005887110185685,21035498,1,1
8337135522498060011,21380274,1,1
7594400405552402371,9427407,1,1
-348211005373010781,26568163,1,1
-6843115935484964314,15383452,1,1
8528563432779014499,6012823,1,1
7058190299629894595,21307013,1,1
4252447743647398959,39423367,1,1
353697188159595231,25729319,1,1
-8195557052978751974,8228980,1,1
-2902053058401189708,17192800,1,1
-5789650211969586423,2686055,1,1
-3323557969968274765,26823890,1,1
9195172800124931639,36761694,1,1
-7949611013182597539,9615706,1,1
4393769580599167134,36038519,1,1
4871549395067445271,11998593,1,1
2405573668098670421,24989966,1,1
4480570915744290951,3633768,1,1
-3281418740275300746,10061847,1,1
-5242034534282959483,46818951,1,1
-1238809081443624850,6173780,1,1
6547597882455888752,48480977,1,1
-2483911664306586756,46797770,1,1
2379404155751651010,5292283,1,1
-8583538638518157936,37495375,1,1
-5302974807845583008,23174380,1,1
-3272580515944905209,3100458,1,1
5649920480171577086,106920,1,1
-87996104785740979,28709185,1,1
-2511232041459847655,14655520,1,1
3096349960353399991,528858,1,1
-4499483031458644265,12486174,1,1
-5600575741800574984,31010292,1,1
8213253229456922714,11797621,1,1
-8128731245885457211,30201970,1,1
-258566131741971314,16484894,1,1
1090486747863262817,28597903,1,1
-3757627848243153169,24129747,1,1
7874889366661951384,13272988,1,1
287861079039173322,51920844,1,1
-6414270717903812205,45113527,1,1
8803947772000267305,6879589,1,1
4066147411041879831,931207,1,1
8312984509775870793,5857461,1,1
8564450489102125049,17316178,1,1
-3220602721964356976,1870519,1,1
7436730416252855113,26596901,1,1
-9136374804701767203,158914,1,1
-5409945268003746503,36456564,1,1
3247470361187491221,16698575,1,1
-782771953066493888,14279778,1,1
5810960483183859562,19539274,1,1
2025025891158669519,29714962,1,1
-6979194855423430139,939904,1,1
6555737339207183346,5908466,1,1
8570803250919934989,45710032,1,1
1890668169925309353,16790287,1,1
-3409827740507879688,6642815,1,1
3988946074783195423,1397036,1,1
7401569445369168879,7582289,1,1
618934633440601706,26567078,1,1
-6054875535992439190,1068713,1,1
-3294166955891278555,8843132,1,1
333882376349475293,25063781,1,1
1347857672897733119,26180178,1,1
-6141463904527521978,21339749,1,1
9187394164696496052,36768080,1,1
2432787520898288566,15012235,1,1
7533036777677326903,16439587,1,1
-3369728110792261754,588040,1,1
-6583546454951027888,32548781,1,1
7094962796172026047,5521254,1,1
-3441467068094795192,24808950,1,1
3536548582816732214,6021848,1,1
8936880107155662886,21656559,1,1
-1542880301363674621,49264736,1,1
-6769164078113130833,3922249,1,1
-6901679256306968890,17208254,1,1
-3368503178708464513,42796815,1,1
-9053760294389487002,40571549,1,1
2405286207999863699,26211420,1,1
4165312329254727875,15896564,1,1
-620176580127643419,32462389,1,1
3230651612115260546,6382241,1,1
7693760801857847376,5073767,1,1
-2322243043650867243,51694178,1,1
5721189936568428379,44912300,1,1
7977353453064755768,32637159,1,1
7609507813402628715,51860717,1,1
4270272531327875587,27591621,1,1
2808601831434095816,7534529,1,1
-3058674022290873449,20454596,1,1
843640321855654401,3667201,1,1
5676920688213133625,284324,1,1
-1506749942666613166,15100873,1,1
1685050471563171542,12617348,1,1
5627357444688420513,19404270,1,1
-3270242100482430182,34015237,1,1
-4725155461973359820,11368339,1,1
3460504604893985815,32621638,1,1
-6742940663317719778,34573315,1,1
-6843115935484964314,2191594,1,1
432830899218789681,574594,1,1
-111086374797976654,7876594,1,1
-3299761609202869377,15520113,1,1
-7959346222243591484,9638247,1,1
-5929158736629598367,42717713,1,1
-2076776717889200943,49515028,1,1
3452272278388001665,6157929,1,1
-9064116010129209073,6918022,1,1
-3088509016790276587,5496762,1,1
6047063344915275991,16846951,1,1
-4245531342299804012,27757666,1,1
3102076209299534569,8434094,1,1
440119871503712638,1201358,1,1
-7514942407135675973,3455931,1,1
-2769211548845630288,15540395,1,1
-8269024106641057139,8607707,1,1
5279074565166773595,25079527,1,1
-6444196454347863315,39496554,1,1
-3034008483525940154,10094558,1,1
5040875285405407703,19560198,1,1
-1448819443530333792,46404250,1,1
-7907473048011328414,25842487,1,1
-304698545551429424,34890551,1,1
-7018930129519748715,1811383,1,1
4290318674501318791,20782488,1,1
-3577205163721888287,18156452,1,1
7236830550640614416,20545623,1,1
-6989998273479901609,263743,1,1
3854487074048119530,37007443,1,1
6911956460832180757,14925970,1,1
1085610614185717447,51621553,1,1
4066147411041879831,1288297,1,1
-4419145834652647703,2690504,1,1
1593540098395404012,15168259,1,1
2378546564025628383,42701409,1,1
-7062081005185602493,19217835,1,1
1746626044115913751,16001208,1,1
-8111601711904214573,6085238,1,1
-6989384187470228972,16895540,1,1
5715749819869395435,7355247,1,1
-74512740720541964,13190108,1,1
-3764321520780318503,39444091,1,1
3890911288926119050,10515646,1,1
-15528970893914913,6924056,1,1
-6878177004642153338,8239961,1,1
803080978745295989,19761744,1,1
-2229363524849911184,3702526,1,1
1956292602040718630,15738847,1,1
344170436600561244,14530058,1,1
7904343284999618049,42733118,1,1
-4935788439447694826,18837665,1,1
1285258962606565063,34465798,1,1
-6612011037970168923,39472364,1,1
-8333518239108404612,10847477,1,1
4485023841743678240,27394300,1,1
3581011708330721719,44264852,1,1
3606444234239855755,4848052,1,1
6076079972097003255,1539641,1,1
90028480363961449,13936841,1,1
-6814724292654349200,40575560,1,1
-2143765909782725071,11586459,1,1
-2901950440424562944,4353271,1,1
8672486555071328087,6448314,1,1
2752390028747072352,1944271,1,1
6076079972097003255,400212,1,1
-379547324775109289,3024168,1,1
1357366127377063235,23585545,1,1
4213921711075092342,6281700,1,1
3880674793731366709,20915118,1,1
7176238872135005458,4353344,1,1
5755846552930794260,44355631,1,1
-74134386470572286,19837820,1,1
-2530612888987423006,28303487,1,1
-2346261321397230398,21857929,1,1
6455369373982803639,12966162,1,1
-8703172476129469840,3656866,1,1
3968059922639072934,4553235,1,1
6100934532728608198,35518039,1,1
-2744665712918021747,31673697,1,1
5047901804450178062,32783532,1,1
7350637741109983045,8332055,1,1
8470008622934500480,5477716,1,1
1853674701215322693,39191066,1,1
7963998459303348159,14925970,1,1
-1098116679321414914,26827596,1,1
-6294488024630294793,19540715,1,1
-8652745530973402294,15941108,1,1
-6182520855640468929,16435740,1,1
-4765853198300522307,43777837,1,1
-8350847668730256778,28098454,1,1
-6811383810832996862,274814,1,1
2371559711014531870,17049677,1,1
5933491443417784140,44985909,1,1
8898051528643366620,9758587,1,1
4860055827536924552,11683134,1,1
2078426747372331267,22335467,1,1
-7278780616794448371,574594,1,1
6495945559586057508,14957604,1,1
3911930918936952908,4256107,1,1
832391744471394244,1483928,1,1
4691195408883635943,8610197,1,1
8067784571872846981,48833363,1,1
-687912207588579943,49580134,1,1
4310964691154540950,19991445,1,1
1966648461276943612,31708824,1,1
242847719789278921,42341930,1,1
-4904806911752872686,1447728,1,1
5057328281296891623,30214147,1,1
4557441535404715652,10551353,1,1
-1508701579685167494,7777640,1,1
-2528406507998698517,23041021,1,1
-4218758537490589865,3022405,1,1
2109650487575347930,10621287,1,1
8854583847231601528,1314518,1,1
6982654291780716037,221925,1,1
1234613633225574706,7977084,1,1
-3448235188314471948,21174217,1,1
8435636321788220593,31835935,1,1
-5858340902814917631,9886361,1,1
4874835249391458837,17998446,1,1
-5402093514731551341,5596747,1,1
5421540679784923505,5650063,1,1
-743353797556384920,48244860,1,1
-5887856609929507988,18234500,1,1
7231337972475435306,42570982,1,1
-7875518360361605604,5149545,1,1
-5954320584033692762,218384,1,1
6259455529620600562,6786945,1,1
-4324385949593381056,37579605,1,1
3555620129285225770,15819904,1,1
43743358679195231,13427723,1,1
-1375211409897581544,1475297,1,1
-3058674022290873449,22814016,1,1
-4583399412731846739,11626761,1,1
-87996104785740979,29503934,1,1
1111097113528973039,22414271,1,1
-6032397260570433416,2250953,1,1
800795577563939515,50395306,1,1
-4487653972562793254,31322731,1,1
8807403031920525348,18152913,1,1
-1826536970881732351,32557357,1,1
-4777377989356474996,51565900,1,1
2065103340337348123,94361,1,1
-7359469203184080006,1507780,1,1
-8440643817111060185,50731785,1,1
6836089531613795265,16078544,1,1
-2877706728815536366,14562845,1,1
-214167967928413382,13461809,1,1
5073732928959648778,314824,1,1
-2659082408535978195,3027066,1,1
6244119806066636226,28908939,1,1
-6047303040035815594,9419122,1,1
4829249443390301593,11674312,1,1
-8606638317577445544,7182813,1,1
9119938339663565259,18612524,1,1
7227751057291328805,19160330,1,1
7944870620292136559,13089884,1,1
-8618579719372248011,24613201,1,1
2536197797603262680,8273804,1,1
9106155490883411353,15792655,1,1
-7951490778886570291,5709414,1,1
-6416567063555637843,47571144,1,1
-8035043825362883729,39259641,1,1
3162833480022785224,17853812,1,1
8011229336618859552,33172900,1,1
3104960837230507905,32644041,1,1
1726631471295947849,33771676,1,1
-4282495983300795670,42891214,1,1
-6314542565950342284,14053563,1,1
2564691331794107121,12871348,1,1
5267203518892515787,35105743,1,1
1546155867188441764,36247140,1,1
-701759922648277009,7565066,1,1
-1391778936814526703,9252543,1,1
3069826970389915297,18822619,1,1
-1357763446218813714,21587972,1,1
-3213154519691773886,12505598,1,1
-7189973849316048610,36996021,1,1
4785351008743928649,44496973,1,1
-4928043138665701575,3474940,1,1
-1052663751465465863,366955,1,1
8159273166931059928,2292629,1,1
7266842313080871174,1447728,1,1
1254464406722659222,11093240,1,1
3531627631939829788,12585790,1,1
-1671861517662764519,26499577,1,1
7333748390250055756,10376645,1,1
4009886036434112090,40570221,1,1
-7340986690221021219,11086726,1,1
-7062081005185602493,15732853,1,1
8403096909590008820,18154916,1,1
3631436745521908301,13326316,1,1
-1088999422539397546,6686673,1,1
5161138335042610612,8486099,1,1
8905567400004507095,20582717,1,1
-3030267484164448894,71257,1,1
-8387866239730228535,9458484,1,1
-6315065139543846515,43172115,1,1
-8387866239730228535,5656894,1,1
1962187351087499725,6299113,1,1
-869457161570364221,17733805,1,1
-4198101813792346078,25069947,1,1
6021197597473275403,33215725,1,1
3127099741775380890,32637163,1,1
-7586155378407846644,1968293,1,1
-9151539042708247543,23837657,1,1
7743343366935560846,5363811,1,1
8739668786711766201,33483485,1,1
-173282054616314200,36772341,1,1
-1259004685827141543,39404949,1,1
8564450489102125049,44807170,1,1
3056983529989495139,15760147,1,1
156840954912392441,10286643,1,1
8949304556354587683,17211287,1,1
3610977719547288926,17988054,1,1
-4021831179682082076,48098106,1,1
-5424967405858791886,634995,1,1
432830899218789681,1729054,1,1
4200408326638838995,24145792,1,1
-6307191961216677495,39030228,1,1
5787401063177912698,37869963,1,1
-4921847558145002277,11207515,1,1
-8796421235069204469,10642850,1,1
1699841931940266346,1375992,1,1
8782520012860221140,32318129,1,1
-8181753852095484018,2642750,1,1
722398000435215072,13453778,1,1
9091052139308834778,3915315,1,1
4164170243849774443,10371600,1,1
-8111601711904214573,31458536,1,1
1654322959310869200,21130362,1,1
-6600931787741979537,30643006,1,1
8191352866105219440,30388155,1,1
1231541649512682159,39981674,1,1
3043200661035426244,39642936,1,1
-4150113985179003445,31116668,1,1
6216293709542200682,23663007,1,1
-1687569499477662412,25159685,1,1
2428290912694437170,6754087,1,1
9085636017679450425,12419596,1,1
5910674077278482236,37755037,1,1
7595826689573063923,23598003,1,1
-2928181491388664103,9377786,1,1
-1371849453416404263,211383,1,1
8675710765163277783,11188747,1,1
6662047909262852774,9309692,1,1
7817887712164464480,636383,1,1
-2917679138937974911,1921941,1,1
3148100725669038565,37709918,1,1
5824206447852525978,16755823,1,1
5599454292787790155,42345015,1,1
-3294253618406543085,5716117,1,1
7256001628943553582,8632486,1,1
7144101122011156628,11976084,1,1
-3170955870342331909,14526032,1,1
3132538331955981564,4649918,1,1
-8408500555629095138,18931457,1,1
8146800114103569164,17335769,1,1
-9125605685752699605,45198781,1,1
3400887049873537368,33887748,1,1
-9019917372477263054,8461050,1,1
-3077572646424934685,1017599,1,1
-1217024672357763153,38788746,1,1
479437662552470739,31468517,1,1
2523390628916261576,27022715,1,1
4374232884910054999,4260602,1,1
-3171904775468446377,33705062,1,1
4687169969840863705,43574426,1,1
-2796540059241234990,4421706,1,1
-3908219791170483452,22426744,1,1
618934633440601706,832964,1,1
7329458424733978687,825678,1,1
7654547869333484883,47719686,1,1
-5302974807845583008,20802539,1,1
-3854458647737459765,5422061,1,1
5739688471839923563,11891065,1,1
-6183713967129349785,24911126,1,1
-8519899105906935065,21830815,1,1
-6543440869069069121,33037559,1,1
-3013268092542748519,1216114,1,1
-3294873920248880292,1732348,1,1
1929651292134463709,38110763,1,1
-184721356148895442,6454181,1,1
1993362044045755614,33038361,1,1
1982246754884804979,38793456,1,1
8403096909590008820,8065717,1,1
-430349241114694797,23700927,1,1
7037986047042646960,26737720,1,1
-214167967928413382,4184159,1,1
-5476354925771259477,562273,1,1
-2764734923667140966,9220172,1,1
-1344748313137814560,4493177,1,1
-4323670686756655310,39879899,1,1
-824069769796457393,7089760,1,1
7597298283946406334,6995443,1,1
-1032761723607303402,2845813,1,1
-763621503832756034,51296148,1,1
-7068658475055544329,23534318,1,1
-7818913181297262569,1008019,1,1
-1682005555560073119,450936,1,1
7418763098865074792,42125084,1,1
-8442645309117738929,8587341,1,1
-3737496506488619449,2466928,1,1
-489591039005315911,29674305,1,1
7252523786442588620,25279522,1,1
-116267765472419204,3971841,1,1
1361993210694222641,24831352,1,1
-5363065588231657945,14035872,1,1
-8336866680055210252,820473,1,1
7921901837371850863,17842499,1,1
4781774526995035689,9308779,1,1
5085072190127658089,2745206,1,1
-7847939280289630686,79461,1,1
-3767617222715709605,1184624,1,1
8396491191270594571,5050426,1,1
-1500177327096252192,4139288,1,1
-5083352702293852201,43045114,1,1
2603313293930712467,16226057,1,1
-5312436310482326841,42832387,1,1
-8200498260807462109,3790677,1,1
-5250263215206118152,11223408,1,1
-4816270635512714267,5745814,1,1
-3627057419081620234,44796612,1,1
-678726953324416268,7618130,1,1
7908507063103675928,24204872,1,1
-2764732491333243127,5677993,1,1
-5681981297447140465,1972739,1,1
348161922827917845,10180323,1,1
-1729820575709771873,667053,1,1
9187394164696496052,36809245,1,1
-8199254046843012730,40424307,1,1
-7528438096462519759,9328794,1,1
-6628087254623448666,12162975,1,1
2771296475080832672,5393922,1,1
-4734255001772808615,32615861,1,1
-3750392545231689427,10623787,1,1
2588545681082800810,22041915,1,1
9129723215474158279,1687296,1,1
-4095575558099268857,27636373,1,1
-215799319157297364,5195390,1,1
-3717646543593067225,569468,1,1
1553789537228872134,45037405,1,1
4794896581354643803,2790001,1,1
-5092472902191635983,658439,1,1
-8305085329023670148,13083644,1,1
8854737376403848469,1151987,1,1
6884551755502688315,13489723,1,1
-8003086616266938116,2677081,1,1
-3599537810497743473,24972547,1,1
-5094889437565609238,626898,1,1
-5746600664986546462,21428512,1,1
-3294166955891278555,148441,1,1
-6543440869069069121,40258583,1,1
5912905815882770929,13196234,1,1
3281737430196748467,18509792,1,1
-7557905113773639832,8693342,1,1
3865298176467998946,11390655,1,1
9538022890263243,3505930,1,1
-5085616418987430386,22678720,1,1
-9158630666442180550,4897766,1,1
-542744503623866239,1912029,1,1
-4584006595327819528,14095339,1,1
-1722552573153303360,25023199,1,1
8595158447562962249,15611605,1,1
3102664347374753197,25458155,1,1
1756081370651505197,509211,1,1
-9084148900485451752,8398259,1,1
-6696694999717350385,1064089,1,1
6503349605890169295,23031728,1,1
-3156783214437691469,4764187,1,1
3718899062928895503,35424596,1,1
8963773328507574279,8120199,1,1
-6978426792248895516,28183763,1,1
6857876353972013298,8152707,1,1
1756081370651505197,48654970,1,1
-9107481308718889015,16323151,1,1
2179955661356373850,7780297,1,1
-1583656344628812561,25301621,1,1
-111703230935110568,6776327,1,1
4560934509114895505,44797713,1,1
-4910423739638069672,1381205,1,1
1461872142440271214,7244971,1,1
-6607774034412759972,13597233,1,1
-648635910606631015,4378426,1,1
-6364054231952563281,11684454,1,1
247483361265880864,75759,1,1
-7043100994405011258,23718383,1,1
6772075714744077389,27929308,1,1
-5015922860741263670,986937,1,1
1389129605990703380,604410,1,1
-4287154710877401354,17982031,1,1
532311883466550722,5198224,1,1
-9157990101278804662,5797548,1,1
-6103174400253579034,28796400,1,1
2706295775561933868,27991883,1,1
-1676770912622955210,24876436,1,1
5810659211485483409,11291154,1,1
-647322078209952038,37445169,1,1
6123597029139181119,7452896,1,1
985360751943875297,26965016,1,1
-5914720737931217064,17015983,1,1
4754449464921301390,18571301,1,1
-70605028413874449,10312250,1,1
-180556600024885521,44496973,1,1
348161922827917845,6236119,1,1
8447698196967692654,4556387,1,1
-448750326746163258,18815292,1,1
5672080988539064541,28136945,1,1
-4273167487139623745,5060652,1,1
7221770028319744609,41612140,1,1
-5094889437565609238,1051842,1,1
6239900394531469847,24140805,1,1
5083054473885937129,25003365,1,1
2674986972190666827,11765421,1,1
-1325318424022839773,22173273,1,1
5972185464936595482,6421966,1,1
2714831917063743859,3413683,1,1
2405323928625300395,25261997,1,1
-6960197166321632822,4772425,1,1
8337878619739883355,44984132,1,1
-131360900564994560,13149700,1,1
-1268897491628018416,16858954,1,1
8424431222170724554,11811143,1,1
7451336452398734819,9520134,1,1
7084735851167252157,51149076,1,1
1002132285529707996,383692,1,1
-8946638810998907348,16156738,1,1
4850478346768122714,4042502,1,1
2808739132906285910,15587166,1,1
6569486418077737144,28456641,1,1
9059687852329807451,16649939,1,1
6022187300998335238,16173451,1,1
2554163027110465823,386487,1,1
2414914860929033333,9108861,1,1
-5270484019986491336,29895279,1,1
-1750636061177309338,21769470,1,1
3126472044347251701,1544907,1,1
-8527322851672058234,32030069,1,1
-157652313684978213,34912889,1,1
-8478143029658105241,5579744,1,1
-5612480752244897395,20287867,1,1
-7474167278757499576,4033224,1,1
-3642234698126630788,1337403,1,1
3777957259524515583,39773932,1,1
-2230030352325039285,931207,1,1
-6272455202465378565,4672010,1,1
-5495446018234642650,40540616,1,1
-776857195047703040,4286223,1,1
5096908161603313666,1817742,1,1
-201369025766617954,34974844,1,1
-6315065139543846515,38583219,1,1
4867092743900417332,3127429,1,1
8818921979122349729,10737582,1,1
-1167812417924453365,17643897,1,1
-4084010011503382836,19460126,1,1
3865298176467998946,18028466,1,1
7662205226798347228,7935078,1,1
-6315065139543846515,572897,1,1
2625946338875292739,14599150,1,1
-6357500450464312261,34384501,1,1
-5726639203993891299,16608990,1,1
-3717163558040396869,30041954,1,1
-969775284486986516,22421840,1,1
8069268759314747698,23144082,1,1
-7672914659717380092,14690393,1,1
-8580637182733119813,1274173,1,1
5198044059932202340,45134304,1,1
-8019705980911656624,15992461,1,1
6836089531613795265,6002256,1,1
6836089531613795265,12112844,1,1
-5905705978833710572,11065481,1,1
-2483911664306586756,46778491,1,1
1090486747863262817,14413982,1,1
2774392862667318957,10961963,1,1
-3283873571002409722,28853176,1,1
-2306336605947081658,12169912,1,1
-3207049023158396760,11296490,1,1
3246148237195718601,46202655,1,1
9119938339663565259,2537721,1,1
8745572912143157361,15847623,1,1
-1854025694469272044,5635594,1,1
-6432137189974067781,28620186,1,1
-8518584092625756620,1726096,1,1
-931723970746307047,286921,1,1
6836089531613795265,155097,1,1
3298258911415209053,28793061,1,1
2658732697484624709,24239435,1,1
-193280028557083086,11276043,1,1
-586129902950421278,9941188,1,1
-9185332334279330041,41220348,1,1
-8428261682360484184,4892506,1,1
6609257237420944923,16302788,1,1
-5923963561641754805,20671624,1,1
3710129806931327400,687295,1,1
-9073912379394809716,29569958,1,1
-5670326451565908678,25950402,1,1
4922377724656169937,51654501,1,1
-3230479458400558197,31318636,1,1
-3963184184193528187,19099289,1,1
-651832315785593453,14365725,1,1
3844548585321477795,22019462,1,1
161561344405819427,40341354,1,1
-8207538543461161815,1044090,1,1
-5026757172314984942,6844848,1,1
5901852848012749426,3649014,1,1
-2976446438534055700,32460277,1,1
-4637077855729062132,48620803,1,1
4868597549705666100,31915957,1,1
3450759602584353971,9434205,1,1
-4583911763945879908,3434202,1,1
5103683927684392458,31935149,1,1
4637800300341664776,4231144,1,1
4571684111789824075,31631354,1,1
6899654204873317907,12106064,1,1
-5161195417982288748,7148152,1,1
-3001168803561755829,24547832,1,1
6326214707456129810,10523395,1,1
7091610135412229977,28762226,1,1
4768618499542468436,13488813,1,1
-8791138936351163539,5773993,1,1
-8309451062079225452,4160175,1,1
6338711878763214617,25798200,1,1
1038738596791670288,48395771,1,1
4637800300341664776,17013644,1,1
8201870366367917816,30164739,1,1
-5207934708137280777,1164698,1,1
3023897434136643992,23502559,1,1
-6217055230931846511,21179522,1,1
-1099938682010022485,1871524,1,1
-2285107954955793589,10066043,1,1
-2928666339148733502,1932208,1,1
-5880835272598865815,45408317,1,1
7715915499320920130,819801,1,1
-6523099824931466664,40575560,1,1
6741896845512066405,8979851,1,1
5198291174551208720,1776457,1,1
5185747934096220773,11216494,1,1
8131049867858833849,12736576,1,1
1810481277902228464,28333241,1,1
6653022236750400467,244758,1,1
-5362413873714752742,2164069,1,1
