ContentNormalizedHash,PostId,PostTypeId,ParentId,LinkedPostId,LinkedPostTypeId
-3248212141024107803,15127398,2,15127351,1309629,1
8568473224206666300,11851163,2,11851063,1560796,1
-2657989866096408,11272974,2,5953335,3360926,1
-2984597384838877091,16676133,2,3135799,942348,1
-2984597384838877091,16676133,2,3135799,5759883,2
-3802785138574285991,24238492,2,24238391,5881739,2
3603760365924850966,9297254,2,9296695,9297078,2
956030002702120383,9297254,2,9296695,9297078,2
-7234092460998927193,28632798,2,28632375,19927466,1
2738262304627753816,33556670,2,30074423,9250851,1
2738262304627753816,33556670,2,30074423,9250851,1
-2313417028857218898,20442735,2,20442679,20293383,2
-2313417028857218898,20442735,2,20442679,20293383,2
6628627261344430268,41235538,2,30404151,2215672,1
6628627261344430268,41235538,2,30404151,3838219,1
-7856934390304850367,41349489,2,41349431,22253579,2
-3951921276468065785,18412659,2,18412343,18385362,1
4580060753475719938,35189843,2,35189559,31194724,2
4580060753475719938,35189843,2,35189559,16048485,2
-3004755901655517750,21099548,2,21099319,5853358,2
7264291272944921776,23682047,2,16971831,19771501,2
-3429712237083997168,33347616,2,18284087,8794338,1
-7950293251164670754,45618228,2,45613624,23953232,1
-1102576225978354405,27179623,2,6882104,18319032,2
4524916785632940080,23071079,2,23070008,7637790,1
4524916785632940080,23071079,2,23070008,7637790,1
-348808526767746224,33017759,2,32770104,33017695,2
4832057398256921336,33097921,2,33097784,7997627,1
3586108187962003235,17111045,2,17107768,3929412,1
-3938340073168706526,14027922,2,14027832,8203606,1
-2844017088960373830,12930902,2,12914744,13875961,1
3762775404557717700,28250700,2,28250680,844536,1
-1334754244380629500,28250704,2,28250680,22540276,2
628326158370484857,18355898,2,18355256,18266469,2
-3731597725282436127,46405929,2,46404664,26218942,1
-8612664042248172645,25368249,2,25368120,10671372,1
-8612664042248172645,25368249,2,25368120,2772348,1
85445513962555699,9441854,2,7609656,7609656,1
-7810486105763517930,9441854,2,7609656,7609656,1
5813286775370796501,35331712,2,35331640,17926117,1
-6031218704624799031,21769011,2,21768504,901115,1
4766170908743742628,6041288,2,6040888,4747839,1
7437914179142137947,22542935,2,8205368,22542911,2
-266886245470963564,13384359,2,13382712,12324116,2
-5341302222615298471,28137230,2,28128824,18245140,1
-5341302222615298471,28137230,2,28128824,18245140,1
-5341302222615298471,28137230,2,28128824,21530577,1
4170090087941580529,32133104,2,32129336,11779143,1
-1196278045915177234,15680172,2,15680056,2970973,1
-5422646911118181056,13861010,2,13780792,11024809,1
2733420776782562788,12342629,2,12341048,7626491,1
-1294249794473612193,18306142,2,18306104,472906,1
-8495387857218759036,10969382,2,10966328,9509721,1
7553470716778184037,51140779,2,51140408,171251,1
4339701535084609681,52058421,2,52058168,24644436,1
-15528970893914913,14047399,2,14047288,6924056,1
-8401517437788457426,31613956,2,31612216,27566267,1
5442938852273541502,8441556,2,8413240,5467040,1
5442938852273541502,8441556,2,8413240,2381928,1
-6981152915358118613,15291100,2,8415032,15289742,2
-2549663913103585234,15291100,2,8415032,15289742,2
412274952972216700,15291100,2,8415032,15289742,2
716192932594376296,23293646,2,23292728,1560788,1
785262020208508411,35614414,2,35614008,23967214,2
-8190860165343971656,13204385,2,13200696,6888892,1
6840275012054483415,13767024,2,8482360,13483142,2
7483526183898397944,30568867,2,30568248,183921,1
6691161994946022767,7457379,2,4355640,7457287,2
-1009889528231077947,29549977,2,29522232,27194044,1
-8190860165343971656,13204555,2,13204536,6888892,1
-4658210180748176371,21002505,2,1408824,21002505,2
5134921747954932058,29432897,2,2260792,27358456,1
-641468574784329512,40337496,2,40337464,10879045,1
-3773689330667906286,45864375,2,42303800,45842037,2
-3773689330667906286,45864375,2,42303800,17695034,2
-6825233612961183059,23759034,2,23758904,4244963,2
-4943125406858831051,14522281,2,14518328,5424229,2
5372010784544693397,41061067,2,41060920,8331119,1
4505265933842146146,41061067,2,41060920,8331119,1
-7653374467740191355,41061027,2,41060920,30615379,1
601808262516365869,44338542,2,44338488,42354228,1
601808262516365869,44338542,2,44338488,42354228,1
6885366465363799946,17326527,2,6262584,6262584,1
9175927143542514576,22387659,2,22384696,4818699,1
-866617928096922842,21401995,2,21401912,2139134,1
8365363785164294121,47381986,2,45651768,45651768,1
-2764131632150349938,19820261,2,11966520,11967564,2
2427965108337676289,10132142,2,10132024,10132142,2
646909078949935509,16884563,2,16884536,4852468,2
-3594947626212031251,16165047,2,16164920,14469041,2
-6338195710393033537,32944862,2,32942904,16552273,1
-1586063523230759912,9284677,2,9284664,1998224,2
3322468485631957674,44722621,2,4369720,44722815,2
8345965789267028859,22853266,2,22852664,22853480,2
2035129989510967832,51513518,2,51492408,46338239,1
-9158630666442180550,14334021,2,14334008,4897766,1
7017116669610629772,50800,2,50744,41559,2
4776590722870459196,6932903,2,6932792,6932846,2
-6282230830223968159,40684478,2,40684344,661561,1
-3864376553703603391,43973374,2,43699256,43711413,2
2056567630879775165,43973374,2,43699256,43711413,2
4267158697955571083,27976522,2,27971384,27968094,2
8831562438823996118,6673252,2,6673208,444080,1
-9214423007956747068,31971546,2,31971384,648004,1
6210284992682084466,15498082,2,15195704,5198968,2
-5443334814819054952,42525656,2,42525496,17670922,1
-6192179582762430266,49803385,2,49801272,17135346,2
-7681256411502320806,51945521,2,11266360,29548834,2
-7681256411502320806,51945521,2,11266360,9450394,1
-5921043072543358022,26933025,2,26932536,11840120,2
-7766509476225718404,10570337,2,4454456,3186641,1
-7766509476225718404,10570337,2,4454456,3186641,1
135383922174880629,39129865,2,33159224,33103798,1
-1088140470736786084,39389169,2,39386168,38851994,2
-4114724550535724887,40061622,2,39845688,24140805,1
6239900394531469847,40061622,2,39845688,24140805,1
-8268616228415308965,31030746,2,25821497,10405070,1
9036276721705472997,32093954,2,30934329,31166367,1
-9031880096249114132,39696348,2,39650873,38326099,1
-6621678575207372311,16515890,2,2296377,16515848,2
-1561206483808558030,16515890,2,2296377,16515848,2
8841189133181981707,45981985,2,38407225,40381774,2
-2298339409168113618,43587978,2,43586361,19695784,1
3107789671642672426,30679639,2,30676025,23107646,1
-3762695715025747618,30679639,2,30676025,23107646,1
-8895038557921516807,19805732,2,19732025,19539213,2
3217121788692992834,2234191,2,2234169,2103797,1
3217121788692992834,2234191,2,2234169,2103797,1
-7805641126769570706,15806954,2,15800121,16083870,2
-3380612611885851248,15806954,2,15800121,15431229,2
-3380612611885851248,15806954,2,15800121,16083870,2
-7805641126769570706,15806954,2,15800121,15431229,2
4991175586435479996,37513680,2,37493049,32640149,1
1464333382808902195,14096967,2,14096953,1929401,2
5076133112963016064,30243902,2,30219065,8938994,1
3867451204250351584,18031201,2,18031161,9654016,1
1853002186988592669,40510978,2,40510521,17647520,2
917116991764407032,23480462,2,23471673,18413206,2
917116991764407032,23480462,2,23471673,18413206,2
-7854888182899545768,49212535,2,30549561,49201404,2
2776880573541108874,9450779,2,9450553,456379,1
7527510632234996444,34815521,2,33436729,34815472,2
-7963702446142879096,47970311,2,39466553,4680660,2
-9196836324274421955,46623496,2,25442105,46622866,1
1657392435236617000,17951466,2,15742777,2407478,1
-6396776937686211134,50284729,2,50281529,50243232,1
6335604056650062910,24724591,2,24722745,14573223,1
8570861350207690994,30399533,2,30359097,12932544,1
-544970961330903103,27870555,2,27870521,4561845,1
7846556972418075656,13129427,2,13126201,10067367,2
9167317381514604462,17058692,2,17058617,2441203,1
-507481171383791989,25208334,2,9588025,25206824,2
-8896313713598393820,41242534,2,33378617,8407644,2
8779018148476837629,11621756,2,11621689,2947501,1
5166691111185159335,20743449,2,20600377,5881373,1
-5169374570315284023,42214318,2,39737913,41545028,2
885210339371498,46967708,2,44915769,18187714,1
-7923046340118030345,25074629,2,24011833,17346811,1
1296217890598207701,30500446,2,30500153,28938582,1
-8591127478138962545,3827289,2,3827257,99211,1
6570325626436424848,30566609,2,30565945,17158233,1
6762698841724661938,15820864,2,15820601,739654,1
6851489431914373959,35435503,2,35350585,9812059,2
-2041378346698670146,35435503,2,35350585,9812059,2
-1058800450386024818,47647500,2,39217209,39573152,2
-1513374897743952154,38461385,2,7040569,38458511,2
4693838401056493047,19493364,2,19493177,876473,1
-4309057292564323915,25326578,2,25326137,11536577,1
-6233799659111737250,19371667,2,19362617,5258989,1
-6233799659111737250,19371667,2,19362617,11197969,2
2758581879424017690,10083280,2,2914105,3185444,1
-3819079140912764127,10083280,2,2914105,3185444,1
-6759145253684572531,10083280,2,2914105,3185444,1
-57501776612634495,25132960,2,25132089,10925542,1
8419538854099403058,9656246,2,9338681,3828781,1
-6119333231492966603,5079693,2,5079609,733264,1
-2170763047699862682,16943945,2,16943161,16945847,2
-2170763047699862682,16943945,2,16943161,16630717,2
-2170763047699862682,16943945,2,16943161,5905492,1
-6773907970951369588,18648021,2,18647097,1615469,1
-6773907970951369588,18648021,2,18647097,8603431,1
-6773907970951369588,18648021,2,18647097,13669920,1
-126164782603006759,4099405,2,4032825,7488211,1
-126164782603006759,4099405,2,4032825,7294651,1
-8510321350055595462,10063457,2,10063417,10060500,1
7276974538829932399,23831004,2,14389049,22424757,2
478274528573084443,29266506,2,29266233,30659232,1
3171309455280306164,33333011,2,33330233,16098430,1
6023108374399881583,43751370,2,43751225,29467339,1
-2481861192628065382,31562244,2,31561785,5945196,1
-2481861192628065382,31562244,2,31561785,5945196,1
8426266060135780476,47045317,2,46832697,22053998,1
7390145055129107047,27775450,2,27763257,218181,1
-4045521252037713168,32002634,2,30712377,16322042,1
6539985345413954073,43289865,2,43164473,36190690,2
4739442725299098154,51228567,2,51225657,48367205,2
4739442725299098154,51228567,2,51225657,48117624,2
-6201733277211267780,25868530,2,25863481,7719412,1
1076385828913957821,27107108,2,27043129,5402253,1
1578511360771531322,14724000,2,14722873,14722873,1
15558008185566817,42772808,2,42772537,111102,1
-504932089943927087,19442225,2,19441977,7007917,1
-3249351899238848713,33635111,2,4237625,439298,1
1961880930128085610,10923514,2,10923321,28136027,2
3083438771007200550,50442706,2,50442041,17908984,2
390787941834635255,50442706,2,50442041,17908984,2
5629844774890278005,35238628,2,35238457,555315,1
-2905002406555233885,31503534,2,31503417,14405773,1
-1692923873068380089,28574763,2,7911225,28574544,2
235556185307934669,50904673,2,50904121,50228414,2
857030504941796629,43961616,2,43957305,33666071,1
4087593812555862282,43961616,2,43957305,7857102,2
4087593812555862282,43961616,2,43957305,33666071,1
1646275874577103039,43961616,2,43957305,7857102,2
1646275874577103039,43961616,2,43957305,33666071,1
857030504941796629,43961616,2,43957305,7857102,2
2259926084879193170,23249102,2,23248441,10797632,1
5234396958237835333,23249102,2,23248441,10797632,1
5234396958237835333,23249102,2,23248441,10797632,1
2259926084879193170,23249102,2,23248441,10797632,1
-6852990904897978393,23249102,2,23248441,10797632,1
-6852990904897978393,23249102,2,23248441,10797632,1
-5442911033370406237,34981077,2,34980409,15832564,2
-5340719657296707489,49596346,2,49595193,105034,1
6196217434058449873,8897648,2,8897593,2380394,1
-5989634175104642908,26500009,2,23644985,22277633,1
-1201952829418240697,39573702,2,39570745,39553034,2
5617860761625397915,45143917,2,45142073,21865785,2
7327305841438360112,31838488,2,31838265,21287794,1
7327305841438360112,31838488,2,31838265,21287794,1
772566502482259980,32246017,2,32231737,32245181,1
-475649479712418467,32246017,2,32231737,32245181,1
-8062436355726041173,15323980,2,15323961,60496,2
-5120601312648229657,30304071,2,24892729,24874066,1
1789997995228577817,19780403,2,12507193,9335434,1
-4437945898731218297,32824581,2,32823353,15090751,2
-5400282724328486701,31907800,2,31906105,24655221,2
-6020420460738816557,16165766,2,5889593,7201433,1
5211808907850099690,44900441,2,44821561,4957144,2
5211808907850099690,44900441,2,44821561,6962047,1
7623640143473966187,25227414,2,25226809,1192856,2
-4101677286693540974,9761100,2,9761081,3349121,1
-7587442258553743202,28244455,2,28243513,4291912,1
7657026104875352868,43448741,2,43448121,9588827,1
7854222858092164745,28771103,2,28769081,3639861,1
4617933709113592729,21328817,2,12190266,3076790,2
-5232386384680509179,42992845,2,42992698,13622081,1
-4088020887297896241,10683983,2,10683706,133997,2
-4088020887297896241,10683983,2,10683706,133997,2
-7980822907544832091,34212517,2,34212410,10701049,2
8736249837487927737,38433667,2,1248570,24139478,1
4093549594887543545,49181265,2,29363770,49181208,2
523418759040074222,16227806,2,16125498,16129404,2
3469208625895951195,43406056,2,43192378,26349261,2
3469208625895951195,43406056,2,43192378,29365268,1
-511403408035726022,43406056,2,43192378,29365268,1
-511403408035726022,43406056,2,43192378,26349261,2
260600011150890452,12653751,2,12653370,1060008,1
-7195111494286562026,10295803,2,10295610,8118270,2
-6724122747788728803,15276529,2,15276346,4263375,1
-6179145802481898351,18592704,2,18487866,18579671,2
221426785798371429,13978762,2,13966906,4424492,1
-2392423984934579169,15483500,2,4727098,15451612,2
-4430489374797535166,17638884,2,17638714,13265776,2
-2641525808218389265,40448864,2,5711418,2150078,1
4777846675945616788,18448946,2,12593722,16089067,2
-394430083774801031,32453204,2,32451642,2190850,1
-2503638713609505549,51203655,2,51195450,8542687,1
5627620589836604738,21705208,2,21704762,14958710,1
7550880000817479427,34629866,2,34617914,32584783,2
7550880000817479427,34629866,2,34617914,32584783,2
1508812478498989301,29781679,2,24197946,19327449,2
-8651374114914525262,37502323,2,37502266,33856609,2
-8651374114914525262,37502323,2,37502266,33049198,2
-8651374114914525262,37502323,2,37502266,33856609,2
-8651374114914525262,37502323,2,37502266,33815389,2
-8651374114914525262,37502323,2,37502266,35137869,2
-8037442793330052395,43154020,2,42876218,29514738,1
-7945124287278216410,33217122,2,29048122,29698502,2
1496358361247191015,33217122,2,29048122,29698502,2
-6355387663627495840,33217122,2,29048122,29698502,2
2137896863607460909,8207962,2,8207930,376104,1
3098701519180524633,32128601,2,32128570,32127820,2
1802181851541517336,32128601,2,32128570,32127820,2
8443910272787934287,33606176,2,33570618,2647,1
8443910272787934287,33606176,2,33570618,5096743,2
385075120841303697,28778276,2,28721210,8511806,1
7246756152021461154,7197867,2,2376250,7197867,2
-1752699444811835302,7197867,2,2376250,7197867,2
-588249827332588780,7197867,2,2376250,7197867,2
6017499317732632160,24026093,2,24003642,29717210,1
-2298341328665890016,35410157,2,2312762,7870230,1
-232809989894764591,36399327,2,31476282,2372248,1
-2322057784128479781,43493791,2,23677754,15036007,1
3945683017767958582,16273285,2,16272442,14810489,1
-5063813646502862033,25120422,2,25120058,19065910,2
2790520267345903007,25120422,2,25120058,19065910,2
656687749425930694,9134286,2,9131066,5914570,1
-8776540141608840719,15973075,2,14702650,3495908,2
-4613144896227189297,11538703,2,6905658,11538482,2
-5988471984477218342,15098622,2,15098426,10673892,1
7228275558000700506,22207673,2,22176826,8840082,1
6903349199458394892,43608148,2,43607098,27157511,1
-6080982049528848630,4593976,2,3433786,4051865,1
2553928055604320201,40632299,2,33450298,16166658,2
2553928055604320201,40632299,2,33450298,40632105,2
-3091278176787917074,34434249,2,34434106,16791053,2
1820925472125337430,40070339,2,40070202,39903837,2
-78471650403385305,6910111,2,6910010,4302209,1
-6701040087199149425,6910111,2,6910010,4302209,1
-8086028531807349113,4801735,2,4747834,4818390,2
3786670285765765073,34370623,2,34370362,26227095,1
4475913945212793411,23112682,2,18577210,23048441,2
-2790945244380605914,39943390,2,39941946,9490060,2
-9070001124408698517,16676843,2,16676666,3244877,1
-9070001124408698517,16676843,2,16676666,2622026,2
2863651672694893965,18110562,2,16939578,7763725,2
-3043902808913380565,21265760,2,21265722,2145988,1
-3043902808913380565,21265760,2,21265722,2349138,1
-3043902808913380565,21265760,2,21265722,8146648,1
-3043902808913380565,21265760,2,21265722,18205296,1
-3043902808913380565,21265760,2,21265722,5115152,1
-3043902808913380565,21265760,2,21265722,4455606,1
-3043902808913380565,21265760,2,21265722,2349446,1
3770517345161523512,44227116,2,43941946,30856785,1
3770517345161523512,44227116,2,43941946,1617042,1
3770517345161523512,44227116,2,43941946,13735367,1
4454053298296869613,33733282,2,28214330,33729732,2
-7339423571359434490,33733282,2,28214330,33729732,2
2694718886853504410,33904913,2,13928250,33900895,2
1571368902864945113,40733605,2,40732730,409434,1
-1038085117869176319,29786490,2,29527610,29659545,2
-1038085117869176319,29786490,2,29527610,29561691,2
-2110724073457806451,37416336,2,18387258,22429122,1
-298276788562364628,43197953,2,25006650,43197901,2
6429008002886943341,20100270,2,20091962,18413309,1
-8965865708712422363,40830553,2,25794106,40826241,2
8444308489725856446,40830553,2,25794106,40826241,2
7129462579091261723,40830553,2,25794106,40826241,2
-2277501194109916709,40830553,2,25794106,40826241,2
1389129605990703380,40410741,2,40409914,604410,1
5476225563247856360,35823384,2,35823162,34634893,2
-3693202286520875338,35823384,2,35823162,34634893,2
3116444405659971395,29138648,2,29138490,779091,1
2626896659367439422,29400804,2,29400634,29399219,2
6795582164665112533,33735055,2,32809018,33733970,2
-6417422069417880753,17906474,2,17735994,17906815,2
-3741961685860842702,21014348,2,21013050,10045396,1
-7676496944335159367,28157062,2,28156986,3629183,1
2248530107629311719,14870399,2,436026,1405877,1
2248530107629311719,14870399,2,436026,14869748,2
4383544601465536207,32034339,2,27043642,6832598,2
-7090691221595279884,32911372,2,32876602,29047132,1
-1730489030059755902,40481881,2,40480314,18372159,1
-1730489030059755902,40481881,2,40480314,23199482,1
-1730489030059755902,40481881,2,40480314,30653123,2
-1730489030059755902,40481881,2,40480314,14454271,1
411960955294359862,25605487,2,25604922,21133486,2
411960955294359862,25605487,2,25604922,21285863,2
6475430558021467239,15643664,2,15643450,15643799,2
-6564054939862304578,9025098,2,9024826,7682477,1
-3810238197629071890,1570587,2,1556026,642954,1
5544004621582563935,32817513,2,32817210,28271760,2
5544004621582563935,32817513,2,32817210,29768074,2
5544004621582563935,32817513,2,32817210,32667612,2
3919775438255818916,23577546,2,23576890,8261673,1
-923292713984031586,50581079,2,50578490,48145688,2
-2625601339387212978,31872463,2,8701754,13382516,1
1341041902272061698,48417487,2,48416570,237079,1
518453625317509898,25743768,2,25743418,20245124,1
-7933855824311867755,25743768,2,25743418,20245124,1
-4231021535804628074,50790119,2,839994,12968117,2
-4921593475297562504,28552735,2,839994,28552670,2
-4231021535804628074,50790119,2,839994,17871737,2
2789316981309221921,50790119,2,839994,17871737,2
2789316981309221921,50790119,2,839994,12968117,2
-4561036932010885143,50790119,2,839994,17871737,2
-4561036932010885143,50790119,2,839994,12968117,2
621335987066026877,33936897,2,33935930,24586543,2
-8560576000211260010,37695572,2,37674042,6539881,1
-435903849326151182,41671985,2,41671738,7229895,1
2108580754519968732,26616553,2,7462202,26615416,1
5984593276367133448,26616553,2,7462202,26615416,1
-5384263301659650410,22143056,2,22143034,22070726,2
-5100914480742865068,26455406,2,13099834,25109103,2
-781887958590200934,42854281,2,42854202,1078118,1
-7130767841256198195,24179587,2,24178490,1068373,1
268473581238934484,17817191,2,17690682,10599794,2
-2141915751776517320,34021135,2,34009658,33874319,2
3485358759278061743,41875420,2,25162554,41174415,2
-6326176081847618010,43774800,2,43774778,9475686,1
-1215484120870136571,849541,2,849466,218556,1
-642499588148204809,18873361,2,18871866,12029509,1
3886942289765691814,45873560,2,45873466,17502071,1
5657191265487568489,45873560,2,45873466,17502071,1
-374636351786520351,4389677,2,4389434,1116052,2
8408303465929381990,17113181,2,654906,4120132,2
3581571893685159772,17113181,2,654906,17113105,2
8408303465929381990,17113181,2,654906,17113105,2
3581571893685159772,17113181,2,654906,4120132,2
2496024910735246543,24118149,2,24117819,20679126,1
-1523547631023664956,16188301,2,16188219,6729605,1
2847267793616833952,20842927,2,20842811,1201194,1
-3319740995571076059,43346861,2,43321659,41891276,2
5715139953564759273,18027140,2,18027067,7160614,2
5684743398032655182,41971297,2,9638715,4923682,2
-3101015090410514273,48700456,2,48699963,36793906,2
-3101015090410514273,48700456,2,48699963,48621660,2
-7734664361903024539,48700456,2,48699963,36793906,2
-7734664361903024539,48700456,2,48699963,48621660,2
-8602205710356582589,27598450,2,27598395,10519603,2
9073408370272311453,19470405,2,17637179,16654951,1
-5147111409677007233,14623709,2,14623035,11449888,2
883368218561151217,39791020,2,39790139,25929112,1
-5628575817779018467,25505264,2,25503547,1359689,1
-6133327424418465403,30092681,2,30092603,14326565,1
-999719119567651394,35402822,2,35401531,19945676,2
-7830408234620047929,31208205,2,31207739,2630308,1
5251711450842591463,13382665,2,13382459,12648244,1
1631839557273968686,34286740,2,32125755,34286363,2
1127353900094402832,34286740,2,32125755,34286363,2
3363118802897830709,5321863,2,5321787,12859942,1
1155837140126327962,17839725,2,17839419,17620827,2
-2372871430852968812,42940682,2,42940219,42920620,2
9170066485445635510,26493420,2,26492475,74385,1
-2331629062856125545,37088315,2,36978747,13359164,1
-2331629062856125545,37088315,2,36978747,4683081,1
-3283873571002409722,37088315,2,36978747,4683081,1
-3283873571002409722,37088315,2,36978747,13359164,1
4671936761656344065,24007119,2,24002875,15300129,2
4671936761656344065,24007119,2,24002875,2112965,1
4671936761656344065,24007119,2,24002875,6064510,1
4671936761656344065,24007119,2,24002875,15300692,1
4671936761656344065,24007119,2,24002875,10831578,1
4671936761656344065,24007119,2,24002875,6191832,1
4671936761656344065,24007119,2,24002875,3360926,1
-1816058877893555477,24836118,2,7095355,4071872,1
-1615012467982167748,35014890,2,35014715,876473,1
-5982403216467450135,22236167,2,22235451,10101673,1
-9031917441879258253,31608262,2,31607867,2784081,1
-7777737019384241484,28200768,2,28200507,22495240,1
7757754233148976397,40614371,2,6639931,40611700,1
8028270495209705240,25973295,2,25973051,6982184,1
8028270495209705240,25973295,2,25973051,9890757,1
8028270495209705240,25973295,2,25973051,12564112,1
-8320400603929069982,20730730,2,20730683,3150310,1
-8320400603929069982,20730730,2,20730683,14176916,1
-8320400603929069982,20730730,2,20730683,7319494,1
6667196947475445154,18954488,2,17191995,3175513,1
-5881795188426919858,34524814,2,28136507,34524346,2
-4969402520441289452,4216635,2,4216123,46211880,2
-4969402520441289452,4216635,2,4216123,46211880,2
2588545681082800810,22045469,2,22041915,5630271,2
-69906102824367112,35352196,2,35347003,31800897,1
1251400693505474371,18522431,2,5857851,8534326,2
-3922750493912671150,8283467,2,8282683,1711078,1
3115491522813302637,35416650,2,35416123,28544412,1
-3987096847100846981,39724556,2,39675963,39696819,2
1606962104609461723,37816934,2,37775675,12754067,1
4179019546165666438,37816934,2,37775675,12754067,1
-8044618557219389714,18967443,2,18967099,13184026,2
-3774882445768327346,18968420,2,18967611,7250902,2
1612404450678152815,16741498,2,16739387,4735920,1
2065441221882476279,39219204,2,39218491,1223305,1
-833307002970379350,48930602,2,48918075,48737431,1
-2490740019572921339,32797933,2,32797755,18008575,2
-3637189280557776403,32797933,2,32797755,18008575,2
-6116677431985101490,10195439,2,10188603,442409,1
2917968038553173654,42173299,2,42170427,24486793,2
-6523654849069040884,8684840,2,8684091,4838875,2
642481504356428398,45686305,2,45646651,28081900,1
4387357144020008131,45686305,2,45646651,28081900,1
-740223922965076868,39291180,2,39290939,2416748,1
-5999115149730408610,44992908,2,44992827,31488730,2
2428393553161022992,12095004,2,12094011,1710277,2
8337878619739883355,44989826,2,10128187,44984132,1
7920591120872448304,14510098,2,6851899,13588192,2
-3403588924781719599,19830731,2,19830075,18645131,2
-7204551299817440916,50618906,2,49519163,49270052,2
8474911777729021911,41220767,2,16360763,48456135,2
687987573717810166,16494590,2,16493883,16469670,2
-4344424960478267215,23872327,2,23835195,23369303,1
-4896977491290558352,41208551,2,30585659,41021703,1
8740214220720157688,20375126,2,12432955,12432975,2
8694708244875563138,22614325,2,11647291,6469214,1
5470488140719498344,20369016,2,20364859,4058840,1
8829073790218137619,25594653,2,24559675,4203897,2
8829073790218137619,25594653,2,24559675,24474536,1
2875350227704354290,10668665,2,10668603,457382,2
4189622008576196801,47630949,2,47630907,33162152,1
5829886015870968610,27981155,2,27970619,6436539,1
6850982563597808088,20860495,2,20827451,15120409,2
2569773139104436414,22272985,2,7263291,10611018,1
8421792836435356689,22272985,2,7263291,10611018,1
2569773139104436414,22272985,2,7263291,10849552,1
8421792836435356689,22272985,2,7263291,10849552,1
8421792836435356689,22272985,2,7263291,11736953,1
2569773139104436414,22272985,2,7263291,11736953,1
-6307158617163863762,38655708,2,38655547,7138960,1
-6307158617163863762,38655708,2,38655547,7138960,1
-6307158617163863762,38655708,2,38655547,5290089,1
-6307158617163863762,38655708,2,38655547,5290089,1
-6142243879488893162,14693621,2,8642363,14681349,1
-1770855148251843401,25684162,2,25684027,24820967,1
-1770855148251843401,25684162,2,25684027,24821163,2
3400853034184266433,26274154,2,26273851,5378429,1
-6622851699044897920,50721154,2,50719035,45454775,2
-6622851699044897920,50721154,2,50719035,24785270,1
-1393158997894133394,27929176,2,27912763,17847131,1
3186197048836154148,12381341,2,12381243,7304166,2
7357638563596035688,12381341,2,12381243,7304166,2
-168461334292952421,12381341,2,12381243,7304166,2
-8121608541382354634,12381341,2,12381243,7304166,2
1827904442939687185,12381341,2,12381243,7304166,2
6667553935350577295,28765668,2,28765499,6415728,1
443463660701447606,48265932,2,2158395,48265302,2
-3712051805479935273,16904876,2,16904251,7253833,1
-6749052522019429401,15228038,2,127803,49784038,2
-7601927049394504544,36963716,2,36959035,35565866,2
2725238464464809538,4447972,2,849211,4438244,1
2081799904994359576,48075985,2,43316539,47017579,1
7281739877893513935,13163642,2,4847163,13163693,2
8497627933451471295,39255850,2,39254331,39227721,2
1915934282196014763,13247023,2,11402299,13740564,2
5375498309813938189,15007262,2,15007035,8459123,2
4411257643757560346,15007262,2,15007035,8459123,2
6944392916599482951,22020192,2,22019899,688228,2
3340537727617185185,47980499,2,5767228,47996979,2
3340537727617185185,47980499,2,5767228,824234,1
-4411941218586598530,7143710,2,7143484,15496145,2
-1511921386892733664,18141323,2,17236796,39860665,2
4033679050197987094,5469410,2,3081276,5457919,2
-5702412795162967990,5469410,2,3081276,5457919,2
2378637757934517015,23028671,2,8848444,28565383,2
8069423787022047058,48045305,2,48039228,26861724,2
-4318760195460239169,12782434,2,12782396,2430782,1
-8015969308491351130,51666011,2,51647036,16013254,1
4516238079978434096,51144208,2,2888508,34445295,2
5503196378248596425,42210621,2,42210108,42205613,1
-1928877819490619258,43913148,2,33362748,11556597,2
4048881183058987568,38934870,2,38934332,1493198,1
923528291987725806,49378823,2,44832828,12944035,2
-7784486225750515597,48635477,2,48634428,44054324,1
2888375941854259289,18554400,2,18553916,3357477,1
2888375941854259289,18554400,2,18553916,9671546,1
5811775120719032287,22355610,2,22355516,3574792,2
5811775120719032287,22355610,2,22355516,3574792,2
-2955407231102704895,10691028,2,10690876,6062537,1
-5041084399083862662,36899212,2,22029116,26638216,2
-9158293600416143380,3680155,2,3680060,901115,1
4530826728676066158,50621514,2,50604604,193182,1
4530826728676066158,50621514,2,50604604,44942352,2
-135617512502763980,38158731,2,38152764,37550067,2
2715252627058342121,21597003,2,21572412,14113820,1
2715252627058342121,21597003,2,21572412,10418461,1
4497884359104297797,19804204,2,19803196,2994637,1
8502941322883298456,49033377,2,49033276,2265167,1
8433577806798498626,49033377,2,49033276,2265167,1
4003510186393612986,50551825,2,50476092,50551892,1
8733407086145836945,6567006,2,6566972,2031168,1
92109506343342192,37305160,2,37304892,24216915,1
-7113179970607747802,46973307,2,39992124,40009448,2
-1359787021340175761,46742694,2,46742588,9210844,1
1664509417312322446,24134018,2,24133692,13041548,2
282258963962617949,22173908,2,12927548,22142223,1
-8395294623925986199,51399374,2,51398204,31610461,1
-7676619338221308565,32196353,2,32196156,18585065,1
-528812756776482439,40027386,2,35342396,40024235,2
9154597152921760696,18109930,2,18108476,15921221,1
2527241291335617317,3232082,2,3231804,3231821,2
3357165956499969218,5591685,2,5591612,2466022,1
-8194637335121837696,14121671,2,14111292,7572995,1
-7560927616449594421,46671949,2,38622268,46671734,2
-1494581807087734725,17586717,2,17586236,8400340,1
