ContentNormalizedHash,LineCount,ThreadCount,Content
8297577544793673538,50,5,"    public void loginToFacebook() {&#xD;&#xA;    		mPrefs = getPreferences(MODE_PRIVATE);&#xD;&#xA;    		String access_token = mPrefs.getString(""access_token"", null);&#xD;&#xA;    		long expires = mPrefs.getLong(""access_expires"", 0);&#xD;&#xA;    &#xD;&#xA;    		if (access_token != null) {&#xD;&#xA;    			facebook.setAccessToken(access_token);&#xD;&#xA;    		}&#xD;&#xA;    &#xD;&#xA;    		if (expires != 0) {&#xD;&#xA;    			facebook.setAccessExpires(expires);&#xD;&#xA;    		}&#xD;&#xA;    &#xD;&#xA;    		if (!facebook.isSessionValid()) {&#xD;&#xA;    			facebook.authorize(this,&#xD;&#xA;    					new String[] { ""email"", ""publish_stream"" },&#xD;&#xA;    					new DialogListener() {&#xD;&#xA;    &#xD;&#xA;    						@Override&#xD;&#xA;    						public void onCancel() {&#xD;&#xA;    							// Function to handle cancel event&#xD;&#xA;    						}&#xD;&#xA;    &#xD;&#xA;    						@Override&#xD;&#xA;    						public void onComplete(Bundle values) {&#xD;&#xA;    							// Function to handle complete event&#xD;&#xA;    							// Edit Preferences and update facebook acess_token&#xD;&#xA;    							SharedPreferences.Editor editor = mPrefs.edit();&#xD;&#xA;    							editor.putString(""access_token"",&#xD;&#xA;    									facebook.getAccessToken());&#xD;&#xA;    							editor.putLong(""access_expires"",&#xD;&#xA;    									facebook.getAccessExpires());&#xD;&#xA;    							editor.commit();&#xD;&#xA;    						}&#xD;&#xA;    &#xD;&#xA;    						@Override&#xD;&#xA;    						public void onError(DialogError error) {&#xD;&#xA;    							// Function to handle error&#xD;&#xA;    &#xD;&#xA;    						}&#xD;&#xA;    &#xD;&#xA;    						@Override&#xD;&#xA;    						public void onFacebookError(FacebookError fberror) {&#xD;&#xA;    							// Function to handle Facebook errors&#xD;&#xA;    &#xD;&#xA;    						}&#xD;&#xA;    &#xD;&#xA;    					});&#xD;&#xA;    		}&#xD;&#xA;    	}"
-5702274559152720717,50,5,"    import android.graphics.Typeface;&#xD;&#xA;    import android.text.TextPaint;&#xD;&#xA;    import android.text.style.MetricAffectingSpan;&#xD;&#xA;    &#xD;&#xA;    public class CustomMetricAffectingSpan extends MetricAffectingSpan&#xD;&#xA;    {&#xD;&#xA;        private final Typeface _typeface;&#xD;&#xA;        private final Float    _newSize;&#xD;&#xA;        private final Integer  _newStyle;&#xD;&#xA;    &#xD;&#xA;        public CustomMetricAffectingSpan(Float size)&#xD;&#xA;        {&#xD;&#xA;            this(null, null, size);&#xD;&#xA;        }&#xD;&#xA;    &#xD;&#xA;        public CustomMetricAffectingSpan(Float size, Integer style)&#xD;&#xA;        {&#xD;&#xA;            this(null, style, size);&#xD;&#xA;        }&#xD;&#xA;    &#xD;&#xA;        public CustomMetricAffectingSpan(Typeface type, Integer style, Float size)&#xD;&#xA;        {&#xD;&#xA;            this._typeface = type;&#xD;&#xA;            this._newStyle = style;&#xD;&#xA;            this._newSize = size;&#xD;&#xA;        }&#xD;&#xA;    &#xD;&#xA;        @Override&#xD;&#xA;        public void updateDrawState(TextPaint ds)&#xD;&#xA;        {&#xD;&#xA;            applyNewSize(ds);&#xD;&#xA;        }&#xD;&#xA;    &#xD;&#xA;        @Override&#xD;&#xA;        public void updateMeasureState(TextPaint paint)&#xD;&#xA;        {&#xD;&#xA;            applyNewSize(paint);&#xD;&#xA;        }&#xD;&#xA;    &#xD;&#xA;        private void applyNewSize(TextPaint paint)&#xD;&#xA;        {&#xD;&#xA;            if (this._newStyle != null)&#xD;&#xA;                paint.setTypeface(Typeface.create(this._typeface, this._newStyle));&#xD;&#xA;            else&#xD;&#xA;                paint.setTypeface(this._typeface);&#xD;&#xA;    &#xD;&#xA;            if (this._newSize != null)&#xD;&#xA;                paint.setTextSize(this._newSize);&#xD;&#xA;        }&#xD;&#xA;    }"
349584006112236124,50,5,"    import android.content.Context;&#xD;&#xA;    import android.util.Log;&#xD;&#xA;    &#xD;&#xA;    import com.jakewharton.picasso.OkHttp3Downloader;&#xD;&#xA;    import com.squareup.picasso.Picasso;&#xD;&#xA;    &#xD;&#xA;    /**&#xD;&#xA;     * Created by Hrishikesh Kadam on 19/12/2017&#xD;&#xA;     */&#xD;&#xA;    &#xD;&#xA;    public class CustomPicasso {&#xD;&#xA;    &#xD;&#xA;        private static String LOG_TAG = CustomPicasso.class.getSimpleName();&#xD;&#xA;        private static boolean hasCustomPicassoSingletonInstanceSet;&#xD;&#xA;    &#xD;&#xA;        public static Picasso with(Context context) {&#xD;&#xA;    &#xD;&#xA;            if (hasCustomPicassoSingletonInstanceSet)&#xD;&#xA;                return Picasso.with(context);&#xD;&#xA;    &#xD;&#xA;            try {&#xD;&#xA;                Picasso.setSingletonInstance(null);&#xD;&#xA;            } catch (IllegalStateException e) {&#xD;&#xA;                Log.w(LOG_TAG, ""-> Default singleton instance already present"" +&#xD;&#xA;                        "" so CustomPicasso singleton cannot be set. Use CustomPicasso.getNewInstance() now."");&#xD;&#xA;                return Picasso.with(context);&#xD;&#xA;            }&#xD;&#xA;    &#xD;&#xA;            Picasso picasso = new Picasso.Builder(context).&#xD;&#xA;                    downloader(new OkHttp3Downloader(context))&#xD;&#xA;                    .build();&#xD;&#xA;    &#xD;&#xA;            Picasso.setSingletonInstance(picasso);&#xD;&#xA;            Log.w(LOG_TAG, ""-> CustomPicasso singleton set to Picasso singleton."" +&#xD;&#xA;                    "" In case if you need Picasso singleton in future then use Picasso.Builder()"");&#xD;&#xA;            hasCustomPicassoSingletonInstanceSet = true;&#xD;&#xA;    &#xD;&#xA;            return picasso;&#xD;&#xA;        }&#xD;&#xA;    &#xD;&#xA;        public static Picasso getNewInstance(Context context) {&#xD;&#xA;    &#xD;&#xA;            Log.w(LOG_TAG, ""-> Do not forget to call customPicasso.shutdown()"" +&#xD;&#xA;                    "" to avoid memory leak"");&#xD;&#xA;    &#xD;&#xA;            return new Picasso.Builder(context).&#xD;&#xA;                    downloader(new OkHttp3Downloader(context))&#xD;&#xA;                    .build();&#xD;&#xA;        }&#xD;&#xA;    }"
-2019168321510339597,50,5,    #text_land {&#xD;&#xA;      border: 1px solid #ccc;&#xD;&#xA;      padding: 25px;&#xD;&#xA;      margin-bottom: 30px;&#xD;&#xA;    }&#xD;&#xA;    textarea {&#xD;&#xA;      width: 95%;&#xD;&#xA;    }&#xD;&#xA;    label {&#xD;&#xA;      display: block;&#xD;&#xA;      width: 50%;&#xD;&#xA;      clear: both;&#xD;&#xA;      margin: 0 0 .5em;&#xD;&#xA;    }&#xD;&#xA;    label select {&#xD;&#xA;      width: 50%;&#xD;&#xA;      float: right;&#xD;&#xA;    }&#xD;&#xA;    * {&#xD;&#xA;      box-sizing: border-box;&#xD;&#xA;      padding: 0;&#xD;&#xA;      margin: 0;&#xD;&#xA;    }&#xD;&#xA;    body {&#xD;&#xA;      font-family: monospace;&#xD;&#xA;      font-size: 1em;&#xD;&#xA;    }&#xD;&#xA;    h3 {&#xD;&#xA;      margin: 1.2em 0;&#xD;&#xA;    }&#xD;&#xA;    div {&#xD;&#xA;      margin: 1.2em;&#xD;&#xA;    }&#xD;&#xA;    textarea {&#xD;&#xA;      width: 100%;&#xD;&#xA;    }&#xD;&#xA;    button {&#xD;&#xA;      padding: .5em;&#xD;&#xA;    }&#xD;&#xA;    p {&#xD;&#xA;      /*Here the sliles for OTHER paragraphs*/&#xD;&#xA;    }&#xD;&#xA;    #content p {&#xD;&#xA;      font-size: inherit;&#xD;&#xA;      /*So it gets the font size set on the #content div*/&#xD;&#xA;      padding: 1.2em .5em;&#xD;&#xA;      margin: 1.4em 0;&#xD;&#xA;      border: 1px dashed #aaa;&#xD;&#xA;      overflow: hidden;&#xD;&#xA;    }
-8758948997694596587,50,5,"    <script src=""https://ajax.googleapis.com/ajax/libs/jquery/2.1.1/jquery.min.js""></script>&#xD;&#xA;    <link href=""https://cdnjs.cloudflare.com/ajax/libs/toastr.js/1.3.1/css/toastr.css"" rel=""stylesheet"" />&#xD;&#xA;    <script src=""http://cdnjs.cloudflare.com/ajax/libs/toastr.js/1.3.1/js/toastr.js""></script>&#xD;&#xA;    <table>&#xD;&#xA;      <tr>&#xD;&#xA;        <th>Item #</th>&#xD;&#xA;        <th>1234567</th>&#xD;&#xA;        <th>7654321</th>&#xD;&#xA;        <th>5678945</th>&#xD;&#xA;      </tr>&#xD;&#xA;      <tr>&#xD;&#xA;        <th>Product</th>&#xD;&#xA;        <th><u>22 ounce Dark</u>&#xD;&#xA;        </th>&#xD;&#xA;        <th><u>12count 4oz Dark</u>&#xD;&#xA;        </th>&#xD;&#xA;        <th><u>24count 6oz TJ</u>&#xD;&#xA;        </th>&#xD;&#xA;      </tr>&#xD;&#xA;      <tr>&#xD;&#xA;        <th>2016-01-03</th>&#xD;&#xA;        <td>13587</td>&#xD;&#xA;        <td>2203</td>&#xD;&#xA;        <td>4111</td>&#xD;&#xA;      </tr>&#xD;&#xA;      <tr>&#xD;&#xA;        <th>2016-01-04</th>&#xD;&#xA;        <td>14111</td>&#xD;&#xA;        <td>3247</td>&#xD;&#xA;        <td>4332</td>&#xD;&#xA;      </tr>&#xD;&#xA;      <tr>&#xD;&#xA;        <th>2016-01-05</th>&#xD;&#xA;        <td>13212</td>&#xD;&#xA;        <td>3101</td>&#xD;&#xA;        <td>3911</td>&#xD;&#xA;      </tr>&#xD;&#xA;      <tr>&#xD;&#xA;        <th>2016-01-06</th>&#xD;&#xA;        <td>16335</td>&#xD;&#xA;        <td>3299</td>&#xD;&#xA;        <td>4001</td>&#xD;&#xA;      </tr>&#xD;&#xA;      <tr>&#xD;&#xA;        <th>2016-01-07</th>&#xD;&#xA;        <td>15421</td>&#xD;&#xA;        <td>3100</td>&#xD;&#xA;        <td>4078</td>&#xD;&#xA;      </tr>&#xD;&#xA;    </table>"
-2634030680299155558,50,5,"    class UserModelManager(BaseUserManager):&#xD;&#xA;        def create_user(self, email, password, pseudo):&#xD;&#xA;            user = self.model()&#xD;&#xA;            user.name = name&#xD;&#xA;            user.email = self.normalize_email(email=email)&#xD;&#xA;            user.set_password(password)&#xD;&#xA;            user.save()&#xD;&#xA;    &#xD;&#xA;            return user&#xD;&#xA;    &#xD;&#xA;        def create_superuser(self, email, password):&#xD;&#xA;            '''&#xD;&#xA;            Used for: python manage.py createsuperuser&#xD;&#xA;            '''&#xD;&#xA;            user = self.model()&#xD;&#xA;            user.name = 'admin-yeah'&#xD;&#xA;            user.email = self.normalize_email(email=email)&#xD;&#xA;            user.set_password(password)&#xD;&#xA;    &#xD;&#xA;            user.is_staff = True&#xD;&#xA;            user.is_superuser = True&#xD;&#xA;            user.save()&#xD;&#xA;    &#xD;&#xA;            return user&#xD;&#xA;    &#xD;&#xA;    &#xD;&#xA;    class UserModel(AbstractBaseUser, PermissionsMixin):&#xD;&#xA;        ## Personnal fields.&#xD;&#xA;        email = models.EmailField(max_length=254, unique=True)&#xD;&#xA;        name = models.CharField(max_length=16)&#xD;&#xA;        ## [...]&#xD;&#xA;    &#xD;&#xA;        ## Django manage fields.&#xD;&#xA;        date_joined = models.DateTimeField(auto_now_add=True)&#xD;&#xA;        is_active = models.BooleanField(default=True)&#xD;&#xA;        is_staff = models.BooleanField(default=False)&#xD;&#xA;    &#xD;&#xA;        USERNAME_FIELD = 'email'&#xD;&#xA;        REQUIRED_FIELD = ['email', 'name']&#xD;&#xA;    &#xD;&#xA;        objects = UserModelManager()&#xD;&#xA;    &#xD;&#xA;        def __str__(self):&#xD;&#xA;            return self.email&#xD;&#xA;    &#xD;&#xA;        def get_short_name(self):&#xD;&#xA;            return self.name[:2].upper()&#xD;&#xA;    &#xD;&#xA;        def get_full_name(self):&#xD;&#xA;            return self.name"
-9095893569078000211,51,5,"        - (NSArray *)getDataCounters {&#xD;&#xA;        BOOL   success;&#xD;&#xA;        struct ifaddrs *addrs;&#xD;&#xA;        const struct ifaddrs *cursor;&#xD;&#xA;        const struct if_data *networkStatisc; &#xD;&#xA;    &#xD;&#xA;    int WiFiSent = 0;&#xD;&#xA;    int WiFiReceived = 0;&#xD;&#xA;    int WWANSent = 0;&#xD;&#xA;    int WWANReceived = 0;&#xD;&#xA;    &#xD;&#xA;    NSString *name=[[[NSString alloc]init]autorelease];&#xD;&#xA;    &#xD;&#xA;    success = getifaddrs(&addrs) == 0;&#xD;&#xA;    if (success) &#xD;&#xA;    {&#xD;&#xA;        cursor = addrs;&#xD;&#xA;        while (cursor != NULL) &#xD;&#xA;        {&#xD;&#xA;            name=[NSString stringWithFormat:@""%s"",cursor->ifa_name];&#xD;&#xA;            NSLog(@""ifa_name %s == %@\n"", cursor->ifa_name,name);&#xD;&#xA;            // names of interfaces: en0 is WiFi ,pdp_ip0 is WWAN &#xD;&#xA;    &#xD;&#xA;            if (cursor->ifa_addr->sa_family == AF_LINK) &#xD;&#xA;            {&#xD;&#xA;                if ([name hasPrefix:@""en""]) &#xD;&#xA;                {&#xD;&#xA;                    networkStatisc = (const struct if_data *) cursor->ifa_data;&#xD;&#xA;                    WiFiSent+=networkStatisc->ifi_obytes;&#xD;&#xA;                    WiFiReceived+=networkStatisc->ifi_ibytes;&#xD;&#xA;                    NSLog(@""WiFiSent %d ==%d"",WiFiSent,networkStatisc->ifi_obytes);&#xD;&#xA;                    NSLog(@""WiFiReceived %d ==%d"",WiFiReceived,networkStatisc->ifi_ibytes);&#xD;&#xA;                }&#xD;&#xA;    &#xD;&#xA;                if ([name hasPrefix:@""pdp_ip""]) &#xD;&#xA;                {&#xD;&#xA;                    networkStatisc = (const struct if_data *) cursor->ifa_data;&#xD;&#xA;                    WWANSent+=networkStatisc->ifi_obytes;&#xD;&#xA;                    WWANReceived+=networkStatisc->ifi_ibytes;&#xD;&#xA;                    NSLog(@""WWANSent %d ==%d"",WWANSent,networkStatisc->ifi_obytes);&#xD;&#xA;                    NSLog(@""WWANReceived %d ==%d"",WWANReceived,networkStatisc->ifi_ibytes);&#xD;&#xA;                } &#xD;&#xA;            }&#xD;&#xA;    &#xD;&#xA;            cursor = cursor->ifa_next;&#xD;&#xA;        }&#xD;&#xA;    &#xD;&#xA;        freeifaddrs(addrs);&#xD;&#xA;    }       &#xD;&#xA;    &#xD;&#xA;    return [NSArray arrayWithObjects:[NSNumber numberWithInt:WiFiSent], [NSNumber numberWithInt:WiFiReceived],[NSNumber numberWithInt:WWANSent],[NSNumber numberWithInt:WWANReceived], nil];"
-2972888550122734567,51,5,"    public class SomeFragment extends Fragment {&#xD;&#xA;     &#xD;&#xA;    	MapView mapView;&#xD;&#xA;    	GoogleMap map;&#xD;&#xA;     &#xD;&#xA;    	@Override&#xD;&#xA;    	public View onCreateView(LayoutInflater inflater, ViewGroup container, Bundle savedInstanceState) {&#xD;&#xA;    		View v = inflater.inflate(R.layout.some_layout, container, false);&#xD;&#xA;     &#xD;&#xA;     		// Gets the MapView from the XML layout and creates it&#xD;&#xA;    		mapView = (MapView) v.findViewById(R.id.mapview);&#xD;&#xA;    		mapView.onCreate(savedInstanceState);&#xD;&#xA;     &#xD;&#xA;    		// Gets to GoogleMap from the MapView and does initialization stuff&#xD;&#xA;    		map = mapView.getMap();&#xD;&#xA;    		map.getUiSettings().setMyLocationButtonEnabled(false);&#xD;&#xA;    		map.setMyLocationEnabled(true);&#xD;&#xA;     &#xD;&#xA;    		// Needs to call MapsInitializer before doing any CameraUpdateFactory calls&#xD;&#xA;    		try {&#xD;&#xA;    			MapsInitializer.initialize(this.getActivity());&#xD;&#xA;    		} catch (GooglePlayServicesNotAvailableException e) {&#xD;&#xA;    			e.printStackTrace();&#xD;&#xA;    		}&#xD;&#xA;    		&#xD;&#xA;    		// Updates the location and zoom of the MapView&#xD;&#xA;    		CameraUpdate cameraUpdate = CameraUpdateFactory.newLatLngZoom(new LatLng(43.1, -87.9), 10);&#xD;&#xA;    		map.animateCamera(cameraUpdate);&#xD;&#xA;     &#xD;&#xA;    		return v;&#xD;&#xA;    	}&#xD;&#xA;     &#xD;&#xA;    	@Override&#xD;&#xA;    	public void onResume() {&#xD;&#xA;    		mapView.onResume();&#xD;&#xA;    		super.onResume();&#xD;&#xA;    	}&#xD;&#xA;     &#xD;&#xA;    	@Override&#xD;&#xA;    	public void onDestroy() {&#xD;&#xA;    		super.onDestroy();&#xD;&#xA;    		mapView.onDestroy();&#xD;&#xA;    	}&#xD;&#xA;     &#xD;&#xA;    	@Override&#xD;&#xA;    	public void onLowMemory() {&#xD;&#xA;    		super.onLowMemory();&#xD;&#xA;    		mapView.onLowMemory();&#xD;&#xA;    	}&#xD;&#xA;     &#xD;&#xA;    }"
-8649425730671794367,51,5,"    .fixed_headers {&#xD;&#xA;      width: 750px;&#xD;&#xA;      table-layout: fixed;&#xD;&#xA;      border-collapse: collapse;&#xD;&#xA;    }&#xD;&#xA;    .fixed_headers th {&#xD;&#xA;      text-decoration: underline;&#xD;&#xA;    }&#xD;&#xA;    .fixed_headers th,&#xD;&#xA;    .fixed_headers td {&#xD;&#xA;      padding: 5px;&#xD;&#xA;      text-align: left;&#xD;&#xA;    }&#xD;&#xA;    .fixed_headers td:nth-child(1),&#xD;&#xA;    .fixed_headers th:nth-child(1) {&#xD;&#xA;      min-width: 200px;&#xD;&#xA;    }&#xD;&#xA;    .fixed_headers td:nth-child(2),&#xD;&#xA;    .fixed_headers th:nth-child(2) {&#xD;&#xA;      min-width: 200px;&#xD;&#xA;    }&#xD;&#xA;    .fixed_headers td:nth-child(3),&#xD;&#xA;    .fixed_headers th:nth-child(3) {&#xD;&#xA;      width: 350px;&#xD;&#xA;    }&#xD;&#xA;    .fixed_headers thead {&#xD;&#xA;      background-color: #333;&#xD;&#xA;      color: #FDFDFD;&#xD;&#xA;    }&#xD;&#xA;    .fixed_headers thead tr {&#xD;&#xA;      display: block;&#xD;&#xA;      position: relative;&#xD;&#xA;    }&#xD;&#xA;    .fixed_headers tbody {&#xD;&#xA;      display: block;&#xD;&#xA;      overflow: auto;&#xD;&#xA;      width: 100%;&#xD;&#xA;      height: 300px;&#xD;&#xA;    }&#xD;&#xA;    .fixed_headers tbody tr:nth-child(even) {&#xD;&#xA;      background-color: #DDD;&#xD;&#xA;    }&#xD;&#xA;    .old_ie_wrapper {&#xD;&#xA;      height: 300px;&#xD;&#xA;      width: 750px;&#xD;&#xA;      overflow-x: hidden;&#xD;&#xA;      overflow-y: auto;&#xD;&#xA;    }&#xD;&#xA;    .old_ie_wrapper tbody {&#xD;&#xA;      height: auto;&#xD;&#xA;    }"
3028368276013726183,51,5,"        public class MapRouteActivity extends MapActivity {    &#xD;&#xA;              LinearLayout linearLayout;&#xD;&#xA;       MapView mapView;&#xD;&#xA;         private Road mRoad;    &#xD;&#xA;      @Override&#xD;&#xA;      public void onCreate(Bundle savedInstanceState) {&#xD;&#xA;     super.onCreate(savedInstanceState);&#xD;&#xA;    setContentView(R.layout.main);&#xD;&#xA;    mapView = (MapView) findViewById(R.id.mapview);&#xD;&#xA;    mapView.setBuiltInZoomControls(true);    &#xD;&#xA;    new Thread() {&#xD;&#xA;    @Override&#xD;&#xA;    public void run() {&#xD;&#xA;     double fromLat = 49.85, fromLon = 24.016667; &#xD;&#xA;     double toLat = 50.45, toLon = 30.523333;&#xD;&#xA;     String url = RoadProvider&#xD;&#xA;      .getUrl(fromLat, fromLon, toLat, toLon);&#xD;&#xA;     InputStream is = getConnection(url);&#xD;&#xA;     mRoad = RoadProvider.getRoute(is);&#xD;&#xA;     mHandler.sendEmptyMessage(0);&#xD;&#xA;     }&#xD;&#xA;     }.start();&#xD;&#xA;     }&#xD;&#xA;     Handler mHandler = new Handler() {&#xD;&#xA;     public void handleMessage(android.os.Message msg) {&#xD;&#xA;      TextView textView = (TextView) findViewById(R.id.description);&#xD;&#xA;      textView.setText(mRoad.mName + "" "" + mRoad.mDescription);&#xD;&#xA;      MapOverlay mapOverlay = new MapOverlay(mRoad, mapView);&#xD;&#xA;      List<Overlay> listOfOverlays = mapView.getOverlays();&#xD;&#xA;       listOfOverlays.clear();&#xD;&#xA;       listOfOverlays.add(mapOverlay);&#xD;&#xA;       mapView.invalidate();&#xD;&#xA;        };&#xD;&#xA;        };&#xD;&#xA;     private InputStream getConnection(String url) {&#xD;&#xA;     InputStream is = null;&#xD;&#xA;      try {&#xD;&#xA;      URLConnection conn = new URL(url).openConnection();&#xD;&#xA;      is = conn.getInputStream();&#xD;&#xA;      } catch (MalformedURLException e) {&#xD;&#xA;      e.printStackTrace();&#xD;&#xA;       } catch (IOException e) {&#xD;&#xA;       e.printStackTrace();&#xD;&#xA;       }&#xD;&#xA;      return is;&#xD;&#xA;      }    &#xD;&#xA;       @Override&#xD;&#xA;     protected boolean isRouteDisplayed() {&#xD;&#xA;      return false;&#xD;&#xA;      }&#xD;&#xA;     }"
-6955766529151959903,51,5,"	private async Task GetPreviewFrameAsSoftwareBitmapAsync()&#xD;&#xA;	{&#xD;&#xA;		// Get information about the preview&#xD;&#xA;		var previewProperties = _mediaCapture.VideoDeviceController.GetMediaStreamProperties(MediaStreamType.VideoPreview) as VideoEncodingProperties;&#xD;&#xA;		// Create the video frame to request a SoftwareBitmap preview frame&#xD;&#xA;		var videoFrame = new VideoFrame(BitmapPixelFormat.Bgra8, (int)previewProperties.Width, (int)previewProperties.Height);&#xD;&#xA;		// Capture the preview frame&#xD;&#xA;		using (var currentFrame = await _mediaCapture.GetPreviewFrameAsync(videoFrame))&#xD;&#xA;		{&#xD;&#xA;			// Collect the resulting frame&#xD;&#xA;			SoftwareBitmap previewFrame = currentFrame.SoftwareBitmap;&#xD;&#xA;			// Add a simple green filter effect to the SoftwareBitmap&#xD;&#xA;            EditPixels(previewFrame);&#xD;&#xA;        }&#xD;&#xA;    }&#xD;&#xA;    private unsafe void EditPixels(SoftwareBitmap bitmap)&#xD;&#xA;	{&#xD;&#xA;		// Effect is hard-coded to operate on BGRA8 format only&#xD;&#xA;		if (bitmap.BitmapPixelFormat == BitmapPixelFormat.Bgra8)&#xD;&#xA;		{&#xD;&#xA;			// In BGRA8 format, each pixel is defined by 4 bytes&#xD;&#xA;			const int BYTES_PER_PIXEL = 4;&#xD;&#xA;			using (var buffer = bitmap.LockBuffer(BitmapBufferAccessMode.ReadWrite))&#xD;&#xA;			using (var reference = buffer.CreateReference())&#xD;&#xA;			{&#xD;&#xA;				// Get a pointer to the pixel buffer&#xD;&#xA;				byte* data;&#xD;&#xA;				uint capacity;&#xD;&#xA;				((IMemoryBufferByteAccess)reference).GetBuffer(out data, out capacity);&#xD;&#xA;				// Get information about the BitmapBuffer&#xD;&#xA;				var desc = buffer.GetPlaneDescription(0);&#xD;&#xA;				// Iterate over all pixels&#xD;&#xA;				for (uint row = 0; row < desc.Height; row++)&#xD;&#xA;				{&#xD;&#xA;					for (uint col = 0; col < desc.Width; col++)&#xD;&#xA;					{&#xD;&#xA;						// Index of the current pixel in the buffer (defined by the next 4 bytes, BGRA8)&#xD;&#xA;						var currPixel = desc.StartIndex + desc.Stride * row + BYTES_PER_PIXEL * col;&#xD;&#xA;						// Read the current pixel information into b,g,r channels (leave out alpha channel)&#xD;&#xA;						var b = data[currPixel + 0]; // Blue&#xD;&#xA;						var g = data[currPixel + 1]; // Green&#xD;&#xA;						var r = data[currPixel + 2]; // Red&#xD;&#xA;						// Boost the green channel, leave the other two untouched&#xD;&#xA;						data[currPixel + 0] = b;&#xD;&#xA;						data[currPixel + 1] = (byte)Math.Min(g + 80, 255);&#xD;&#xA;						data[currPixel + 2] = r;&#xD;&#xA;					}&#xD;&#xA;				}&#xD;&#xA;			}&#xD;&#xA;		}&#xD;&#xA;	}"
-6749304628289892192,51,5,"    using System;&#xD;&#xA;    using System.Collections.ObjectModel;&#xD;&#xA;    using Microsoft.TeamFoundation.Client; &#xD;&#xA;    using Microsoft.TeamFoundation.Framework.Common;&#xD;&#xA;    using Microsoft.TeamFoundation.Framework.Client;&#xD;&#xA;    &#xD;&#xA;    namespace TfsApplication&#xD;&#xA;    {&#xD;&#xA;        class Program&#xD;&#xA;        {&#xD;&#xA;            static void Main(String[] args)&#xD;&#xA;            {&#xD;&#xA;                // Connect to Team Foundation Server&#xD;&#xA;                //     Server is the name of the server that is running the application tier for Team Foundation.&#xD;&#xA;                //     Port is the port that Team Foundation uses. The default port is 8080.&#xD;&#xA;                //     VDir is the virtual path to the Team Foundation application. The default path is tfs.&#xD;&#xA;                Uri tfsUri = (args.Length < 1) ? &#xD;&#xA;                    new Uri(""http://Server:Port/VDir"") : new Uri(args[0]);&#xD;&#xA;    &#xD;&#xA;                TfsConfigurationServer configurationServer =&#xD;&#xA;                    TfsConfigurationServerFactory.GetConfigurationServer(tfsUri);&#xD;&#xA;    &#xD;&#xA;                // Get the catalog of team project collections&#xD;&#xA;                ReadOnlyCollection<CatalogNode> collectionNodes = configurationServer.CatalogNode.QueryChildren(&#xD;&#xA;                    new[] { CatalogResourceTypes.ProjectCollection },&#xD;&#xA;                    false, CatalogQueryOptions.None);&#xD;&#xA;    &#xD;&#xA;                // List the team project collections&#xD;&#xA;                foreach (CatalogNode collectionNode in collectionNodes)&#xD;&#xA;                {&#xD;&#xA;                    // Use the InstanceId property to get the team project collection&#xD;&#xA;                    Guid collectionId = new Guid(collectionNode.Resource.Properties[""InstanceId""]);&#xD;&#xA;                    TfsTeamProjectCollection teamProjectCollection = configurationServer.GetTeamProjectCollection(collectionId);&#xD;&#xA;    &#xD;&#xA;                    // Print the name of the team project collection&#xD;&#xA;                    Console.WriteLine(""Collection: "" + teamProjectCollection.Name);&#xD;&#xA;    &#xD;&#xA;                    // Get a catalog of team projects for the collection&#xD;&#xA;                    ReadOnlyCollection<CatalogNode> projectNodes = collectionNode.QueryChildren(&#xD;&#xA;                        new[] { CatalogResourceTypes.TeamProject },&#xD;&#xA;                        false, CatalogQueryOptions.None);&#xD;&#xA;    &#xD;&#xA;                    // List the team projects in the collection&#xD;&#xA;                    foreach (CatalogNode projectNode in projectNodes)&#xD;&#xA;                    {&#xD;&#xA;                        Console.WriteLine("" Team Project: "" + projectNode.Resource.DisplayName);&#xD;&#xA;                    }&#xD;&#xA;                }&#xD;&#xA;            }&#xD;&#xA;        }&#xD;&#xA;    }"
