"ContentNormalizedHash","PostCount","PostsLinkingToClones"
"5647622504006036260",2,0
"2906305265451485363",1,0
"7387375309113892017",2,1
"4398526464865757624",1,0
"1283383143540296035",1,0
"180201920380396442",1,0
"4245381679306494088",1,0
"878337932301639128",1,0
"4558966799160445622",1,0
"-220927094328489189",1,0
"7082263837650518811",1,0
"-2703674822897982788",1,0
"565268841070292797",2,0
"3125445156292052345",1,0
"-6701680601860585210",1,0
"-1873099975269673923",1,0
"5104234923219586274",1,0
"-155499872219867261",2,0
"7139065521550551863",1,0
"-4939370137471946863",1,0
"-4590433340482172303",1,0
"8744282705888322113",1,0
"-5261644065556041411",1,0
"-8787429577522307281",1,0
"6598935446301357719",3,0
"9177620697994787862",1,0
"-4495278193361175295",1,0
"-4788090556470514284",1,0
"-1218328782998850363",1,0
"7511692774330250218",1,0
"-215005382655343635",1,0
"128064662020521420",1,0
"-760535396527678289",1,0
"2179955661356373850",1,0
"-7527091958877288128",2,1
"-3502934581543366589",2,1
"7190644354372819445",1,0
"2482993051113440005",1,0
"6135758184780892234",1,0
"5668717838611298700",2,0
"4687681022404756505",2,0
"-1732965849904097252",1,0
"3977388810795880929",1,0
"4716721183625136018",1,0
"-6955087416836864065",1,0
"4991594276547423758",1,0
"-6293080736143675039",2,1
"-505014581762552060",1,0
"6564540300380679721",1,0
"-8405015723156164188",1,0
"5360286817870907302",1,0
"-8189228368430127411",1,0
"8161952725824099538",1,0
"8694243816653630828",1,0
"-1851384857766523285",2,0
"3284315034398217543",1,0
"-7823073268238864626",2,2
"4816791392520767898",1,0
"-6382028566470505289",1,0
"-1841977620203062530",1,0
"4132446684920310862",1,0
"5943748939491547222",1,0
"-6290879965383369212",1,0
"-2328357768690679612",1,0
"-2177456982669599170",1,0
"-3059447112301557106",2,0
"8718874268427061918",1,0
"7072895502653366413",1,0
"6332055945306482004",1,0
"5525324633167168687",1,0
"-7738892457474880767",1,0
"3151709093984734147",2,0
"-1897942076323206287",1,0
"-2042890676409575490",2,0
"-7242559828827898704",1,0
"3515897579375093222",1,0
"805608833851481707",1,0
"8937990901599312191",1,0
"-4173620433173732311",1,0
"-642140835114700987",1,0
"-655140985283765947",1,0
"7144101122011156628",1,0
"4285498981906456321",1,0
"-5637613756333831640",1,0
"-647322078209952038",1,0
"-5946714478764437043",1,0
"-3390928881722789234",1,0
"-5810121393900676783",1,0
"-4953153841674911590",1,0
"-8815868948791827374",1,0
"-8169450481436761706",1,0
"602398710566810743",1,0
"-7628393038726862586",1,0
"6649310187179707615",1,0
"-4385542834535078925",1,0
"-512329674757946154",1,0
"4868709901621524587",1,0
"-6957201306713405279",1,0
"-4789408424873879285",1,0
"-2700715866811905907",1,0
"-5214067553944797516",1,0
"-6861204785117674282",1,0
"-5570647261363418702",1,0
"8847830842054976943",2,2
"7683889529250956830",2,2
"7413113818617956270",1,0
"-3020436094324854313",1,0
"7126712425831475159",1,0
"-3627531824921369783",1,0
"-4946413114477097641",1,0
"8896424599481597969",1,0
"7010589915430116847",2,0
"473539203315401257",1,0
"8674104821442942154",1,0
"3985513895268934832",1,0
"5076621560758439418",1,0
"1171403108887488075",1,0
"-9197690063779419943",1,0
"-1148480248067204149",1,0
"-1872632797780289248",1,0
"3910773230993870234",1,0
"687300626192006866",1,0
"6454317488467558171",2,1
"4164170243849774443",2,1
"3015870298881155551",2,0
"-8907807191235680896",2,0
"4270272531327875587",1,0
"8970746984050536483",1,0
"7652875554671147180",1,0
"-6334892612261183723",1,0
"-2695384082024364372",1,0
"9005434840475493980",1,0
"-595451536813053879",1,0
"-5327781683715166380",1,0
"7377164661367209957",2,1
"-3918369591577541995",1,0
"1999007410565459749",1,0
"1581151682862125025",2,0
"6620773680300762649",1,0
"5874306492555220708",1,0
"8631488610713499304",1,0
"-111277113101235503",1,0
"4410921586451583389",1,0
"6598041304458454239",1,1
"7748900065840587555",1,0
"3235790488634042697",1,0
"-3606726849541476064",2,1
"-1938329338467286291",2,1
"5230142407125802559",3,0
"3473749208828198011",1,0
"5549185905983720512",1,0
"-2899979839654988345",1,0
"-8911493878553729620",1,0
"3350256904322048643",3,2
"6794630744446044700",1,0
"4476885072809512655",1,0
"6465975511769404991",1,0
"443356936703066954",1,0
"-1001280649822309178",1,0
"-2824639571398117503",1,0
"-6800347248519946289",1,0
"848653700142656320",1,0
"1917491829574748945",1,0
"-4981640068480598299",2,1
"4535086247572951304",1,0
"5975359281650523466",2,2
"942130929713638522",1,0
"-2454309269516591195",2,1
"4784147477061694938",1,0
"3511880900023084206",1,0
"6299641346104446547",1,0
"-4552205387409068259",1,0
"-3881285699426694800",1,0
"-4223738325090355554",1,0
"6452904893061130988",1,0
"2922344725288917721",1,0
"-900711641691338110",1,0
"2065219354934699677",1,0
"6076692889613761183",1,0
"-2416261618076328238",2,1
"2163845057565413792",1,0
"-8649952173782573417",2,1
"4465336282361943036",1,0
"8463613618093466643",2,1
"-859704009471982641",1,0
"5669639996059350260",1,0
"2593324084948187740",1,0
"2283805594330848508",1,0
"-613147634706817634",1,0
"-3506727629278043695",1,0
"-2628642109421289428",1,0
"-4147929611830989945",1,0
"-4420537540823225161",1,0
"3502429800264743256",1,0
"-1106028345811645277",1,0
"5012064065911678638",1,0
"-2362958043937898673",1,0
"7505916617888937528",1,0
"-469402656672989632",1,0
"4802810194403625213",1,0
"-1054340689295576015",1,0
"5958582294845999929",1,0
"-4356503964582441349",1,0
"7890343857499776194",1,0
"3966619713839568070",2,1
"2191102441180263232",1,0
"-7936108604432025885",1,0
"-417415363664703139",1,0
"-3442827429013645502",1,0
"2816697072996165392",1,0
"1757200621960997973",1,0
"7679752345908558354",1,0
"-1461607825418166441",1,0
"-1363044864204500501",1,0
"-4376197639781771188",1,0
"-6194681298656164776",1,0
"8713234987301949530",1,0
"-3155572017478113637",1,0
"-1169280653052778384",2,0
"-1422494386507085274",2,0
"4872722204194532715",1,0
"-4214156735036214284",2,0
"-5889198439742930602",2,0
"5377191863659751705",1,0
"5686778265661539800",1,0
"-2329571918068225834",1,0
"6993137721712490431",1,0
"7697112330658287055",1,0
"-2554193589090437324",1,0
"1250104758605540357",1,0
"-6232409435397134388",1,0
"-7307615345565392442",1,0
"-7184857174533039493",1,0
"-3996060599637906620",1,0
"-7395915727655099572",1,0
"-1534301966950894549",1,0
"938154250745493967",2,1
"6210576032824594215",2,1
"6085095673229271919",1,0
"-4306422118927082435",1,0
"-102273130716106568",1,0
"1548812859794217829",1,0
"-4802890106459482259",1,0
"414460287834999377",1,0
"-4105301913144977665",1,0
"2467952617896005580",1,0
"-712718624166900410",1,0
"-5200381987763638158",1,0
"-9157990101278804662",1,0
"4218246279334783796",1,0
"6099130617903994771",1,0
"8925352703772036906",1,0
"-1555072626091326534",1,0
"-157615159674709691",1,0
"-2284643015994183058",1,0
"3682948193273825422",1,0
"3319345608152267668",1,0
"5283006882348038601",1,0
"-2308569213779566495",1,0
"4884683479080621046",1,0
"1134152394035667336",1,0
"-1384528914199951434",1,0
"-2796854324069539195",1,0
"-8414788945305032652",1,0
"-8770670942363605026",1,0
"-8879245589483081115",1,0
"-1952003057158208958",2,1
"-2846805797371307007",1,0
"1524383287112308684",2,0
"-6110748367202919354",1,0
"6999800178279700419",1,0
"-5653779939165315682",2,0
"1010263079813073815",1,0
"-4760115389585705003",2,0
"-8955642066105475012",1,0
"-1799399227252876157",1,0
"5652613104075741443",1,0
"-5643557678978598120",1,0
"8606549747126734557",1,0
"6811899766032810013",1,0
"-9036695361360540448",1,0
"8225004518597483529",1,0
"744637880104748123",1,0
"-2580496583826307869",1,0
"-5148189953375802271",1,0
"-4889336018532027649",3,0
"-7331896199944176783",2,0
"-1878066629448107108",1,0
"-3403612589528070626",1,0
"2057777502356061075",1,0
"-7606728350108730587",3,0
"6720010699065395631",1,0
"332803170083279857",1,0
"-396320998851960883",1,0
"6576604910800675219",1,0
"-3727323187546474645",1,0
"936170663555776291",1,0
"8319431641813015385",1,0
"207367834069926121",1,0
"-5840949671574739539",1,0
"9044913735160240674",2,1
"5793970197838702956",1,0
"8977174935826093017",1,0
"8617683738722163981",1,0
"3610636144874204266",1,0
"8062517636688221089",1,0
"-5851814417059517636",1,0
"-7983503552659622721",2,0
"8605179424897272641",2,0
"-8958153443248254394",1,0
"-8699877450802002062",1,0
"974172217706182844",1,0
"3181429384941848014",1,0
"-6894487105079142681",1,0
"-2440871114689905037",1,0
"6701856214465959917",1,0
"4483628315064915482",1,0
"-1483611152308945001",1,0
"1768158332547488767",1,0
"-6925320488714627555",1,0
"-6691807897230862149",1,0
"-302575509437522255",1,0
"1128373392249273753",1,0
"-1912219534256131068",1,0
"-6030778352555365620",1,0
"3625025857639202468",1,0
"8203948151872183365",1,0
"6595030323701903166",1,0
"7684942604596109903",1,0
"1402827098056827123",1,0
"2707113973050242246",1,0
"-6803124566662797806",2,0
"3293012039974092676",2,0
"-6016709673870666346",1,0
"-3387519628227364861",2,0
"-5574783754590912670",1,0
"-6852188811126612889",3,0
"-6051103744056642397",2,1
"8555158654019094031",2,0
"8561554908718537231",1,0
"-4911161783000003331",1,0
"8984535667338556355",1,0
"-5348285481580721364",1,0
"6681756063066251097",1,0
"-662058292781512709",1,0
"-7151726965134019195",1,0
"-8915730644172419858",1,0
"-8377072780266871687",1,0
"2926966547632861742",1,0
"-8824624726782026355",1,0
"-3929191680441482952",2,0
"-4894124985556989947",1,0
"-4482807576405725958",1,0
"-8799539316075357181",1,0
"8579592171332641171",1,0
"6509658279991621411",1,0
"2198327632631191601",1,0
"1831418505447774580",1,0
"-6728232743258560285",1,0
"1348847064894560539",1,0
"-8669870270583071334",1,0
"9143523646618714892",1,0
"-8797039343392049231",1,0
"4791149610764055904",1,0
"387016357081707139",5,0
"2233104320952928938",1,0
"9064814643048282546",1,0
"4086973943160189560",2,1
"-8571082786313031508",1,0
"5558963172563088621",1,0
"459594879112883814",1,0
"1411748982919740441",1,0
"-2986530832088659026",1,0
"-3411269423533179380",1,0
"4604996720796594855",1,0
"-3441678170143873766",1,0
"-7576257433834581424",4,0
"-3472454425343407807",1,0
"7563804064945938154",1,0
"473202681317872588",1,0
"-1057356189417980820",1,0
"3009365261513826948",1,0
"-8453735636116139360",1,0
"-1252996464326403901",1,0
"6511987431609997967",1,0
"4250530901327984265",1,0
"5844930103946754209",1,0
"-2938791898147560829",1,0
"7456096993972552036",1,0
"540994803445418716",3,2
"-4144596834120061978",1,0
"-5924685488514493088",1,0
"-2547523109577012853",1,0
"-8409126017030835437",1,0
"-7292176755539993311",1,0
"3701268843350427779",1,0
"3046485395293719376",1,0
"-2821310002851871923",1,0
"1659538267524827409",1,0
"6981156042561962019",1,0
"-4556953196453700492",1,0
"4190559834358052135",1,0
"-5908035955120197004",1,0
"5354811392759942469",1,0
"2189663823234547573",1,0
"868016354621982865",1,0
"-2565490810997448893",1,0
"-3650362564957910351",1,0
"-1292717371087539428",2,1
"-2789169406160721515",1,0
"-440379011387860360",1,0
"-2230015710789244056",1,0
"-2696355249594593855",1,0
"-938588592923294907",1,0
"-7130568067178003593",1,0
"-954917852422050686",1,0
"8636258988359326864",2,1
"1893446328523035449",1,0
"-7876924535229766085",1,0
"-5071153462495658394",2,0
"-8657807156297904115",1,0
"-5495446018234642650",1,0
"-285315462023368578",1,0
"-9101803387575967144",1,0
"-8158191714365495968",1,0
"8034527614771260342",1,0
"3317839298857743458",1,0
"-1164879745351389452",1,0
"1397598441620362995",1,0
"-4512437596432070107",1,0
"-2624750841933638702",1,0
"6828169670533580180",1,0
"7455122095701312863",1,0
"8563458841039059425",1,0
"-5223157334425958210",1,0
"2955330515191768905",1,0
"-6125622704595275278",1,0
"-5537238999625288028",2,0
"4502407312292007596",1,0
"-972956762205937577",1,0
"6303524690778061519",1,0
"3842592483300953874",1,0
"2114426242298597840",1,0
"2130174211680128705",2,0
"-376136764613901382",1,0
"-6453724539890281042",1,0
"5765826820740249133",1,0
"-2443617969287740932",1,0
"-8045432426880399280",1,0
"-3585433456112747863",1,0
"1747785865171593368",1,0
"-1921186165620842973",1,0
"-8716319783334084017",1,0
"-322010459218728250",1,0
"1884618757090837493",1,0
"8007139056942575111",2,0
"372350841309929617",1,0
"-1108056193070042727",1,0
"8215364142267322909",1,0
"-6144550957471708287",1,0
"4214743855206576991",1,0
"-6617033622987245061",1,0
"-3047913657975041988",1,0
"-5774137056055730969",1,0
"8307157783636102530",2,0
"7448031530962118805",2,0
"-3742686793702633710",1,0
"4566169446617152909",1,0
"7575181511244679225",1,0
"-4148004896547557730",1,0
"8755525966343462902",1,0
"-3987876511760770096",1,0
"4272472021860407856",1,0
"-4508591705777226855",2,2
"6312773257682660839",1,0
"-7179056257834920041",2,1
"7930751790363526118",1,0
"719758330761096687",1,0
"247942160012367346",1,0
"7207662876403829188",1,0
"60998524453152334",1,0
"7342642913213705203",1,0
"-7637224747458305869",1,0
"-1260774220692869940",1,0
"6095016573252057016",1,0
"5671444824910942579",1,0
"7434417233666246054",1,0
"-7737418882876095760",1,0
"2016553107783280460",1,0
"-3524925443743746093",1,0
"4482456087081267764",2,1
"164543364191124631",1,0
"-6775312065366646164",1,0
"901174758596855330",1,0
"-7777988157582592060",1,0
"-1462463462618626333",1,0
"-4649596175843604163",1,0
"1598233994471975703",1,0
"673339709212219127",3,0
"-2522399329706158634",1,0
"4613459579188581039",1,0
"-1098116679321414914",1,0
"5813475130712541049",1,0
"2299372920119388602",1,0
"4009886036434112090",1,0
"-4506504715935533416",1,0
"-5947053311025288580",1,0
"2327036093314131960",1,0
"6997516068235733899",1,0
"8234337672804665610",1,0
"-3737118859986333887",1,0
"-4097639366349255668",1,0
"9022536286763523956",1,0
"-6027571455530380977",1,0
"-7029252304211999682",1,0
"4507878616213046156",1,0
"3156048636871444670",1,0
"-8846836708173286116",1,0
"338338435815719365",1,0
"3324479475339164066",1,0
"-4066584749288628198",1,0
"2900212155932672764",1,0
"-4269882723797519769",1,0
"6973289029570759809",1,0
"3190206765955813012",1,0
"-8826777487713529086",1,0
"1028502022571044343",1,0
"-7393483211413429540",1,0
"7432024584170713047",1,0
"-2635766744849718062",1,0
"-964858908658603896",1,0
"-1081302663107465470",1,0
"-2739008454592634227",1,0
"1011532529057935089",1,0
"8008976670073998964",1,0
"7279998056418622437",1,0
"8015669529006588678",1,0
"-919021380209466790",1,0
"3535905166187078103",1,0
"-1194011460050191289",2,0
"-6331091300972935575",2,0
"-8405969051316762495",2,0
"8472272375712035132",2,0
"-8837336949619713908",2,0
"1008048397309322760",1,0
"-448659416111845739",2,1
"941507576951895712",1,0
"-5532097923719694154",1,0
"4841060564190981657",1,0
"925837289206338431",1,0
"1396826272199383909",1,0
"3855823658686514740",1,0
"6370349164359049136",1,0
"7716789769762517914",1,0
"5570189068057264419",2,0
"885759513821447365",1,0
"6312186168922823052",1,0
"-6009823411861977589",1,0
"8696828124325493936",1,0
"3134074199675491920",1,0
"3806097763493127491",1,0
"5440382024208342709",1,0
"1017186816496958977",1,0
"2842211144874102372",1,0
"-4307639798829502179",1,0
"3958081157389421908",1,0
"-3356186461333580283",1,0
"-2588414720688461822",1,0
"7294150851050585587",1,0
"4727810163067355702",1,0
"-904553679636603967",1,0
"7291517860259054294",1,0
"4584120420725822354",1,0
"7762017630950120124",1,0
"-8813006205295814872",1,0
"-3144359162318517936",1,0
"3246148237195718601",1,0
"785362390454473833",1,0
"-4562952459382047950",1,0
"-6463553831751737441",1,0
"-8568756883930465095",1,0
"3066778831348062337",1,0
"-4188599112220402139",2,0
"6831980565049013795",1,0
"7724940674705008801",1,0
"3941641775118658438",1,0
"-8342211161670844612",1,0
"-5054924480696267032",1,0
"1675375457899399359",1,0
"-8107504204187561582",1,0
"-6361239614522350371",1,0
"4791062829944945652",1,0
"4485086540764627438",2,0
"690255851220966331",1,0
"-1320892616341715299",1,0
"-3402874418334417973",1,0
"142313097323017220",1,0
"-4364755422831629656",1,0
"-358065145715517203",1,0
"-7062081005185602493",3,0
"-7610978520038594575",1,0
"-5242034534282959483",1,0
"-7858902486305016429",1,0
"5031797277243376575",3,1
"-7384868517023833081",1,0
"-3625933227008232939",1,0
"-6021568359257174232",2,0
"4923445371389900981",1,0
"-910811325659402967",1,0
"1942173816335225942",1,0
"841032396990584052",1,0
"802449782899059635",2,0
"-8851158622023259917",1,0
"-1350316268266152695",1,0
"-4810240538651789144",1,0
"-1951655234708808968",1,0
"2056218317328415153",1,0
"927093815913128922",1,0
"7766359675837156883",1,0
"3339731630160454869",1,0
"-1584751921031512697",1,0
"-1946773511113711471",1,0
"-7951490778886570291",1,0
"-6671324062419724920",2,1
"5844389282328928112",2,1
"-749979787407618533",1,0
"3693216026241024340",1,0
"4654396978626679208",1,0
"-964118599174002283",2,1
"-1452427536651722981",1,0
"4664222438260537282",1,0
"-6732608824355601303",1,0
"-5985333127229929215",2,0
"-5779880566891749394",2,0
"-5372498857171142436",1,0
"4874567321464712806",1,0
"6937459242764046239",1,0
"-2322873825588354289",2,0
"-6058313934842298143",1,0
"-2933878499108285400",1,0
"3117196425212062414",1,0
"7609507813402628715",1,0
"4998430093541742088",1,0
"-2573424466801113487",2,0
"-7569166035365299842",1,0
"-4769202425756163202",1,0
"-6529103169214281144",1,0
"-4792863785162484329",1,0
"-7371271703457701366",1,0
"-2141722955283340220",1,0
"2314665708687622119",1,0
"-5820179239228119170",1,0
"8570803250919934989",1,0
"792623429480173715",1,0
"7487650562715329595",2,1
"4853933002649829846",2,1
"7925620438635877534",1,0
"7032100801516934045",2,1
"-2511578942273330936",1,0
"-3581305423942906055",1,0
"-582366188210232535",2,0
"-8084133102762246766",1,0
"5012191538417250830",1,0
"-6572351943953693909",1,0
"-9201634674781350071",1,0
"521870774277590488",1,0
"-3796384768038089288",1,0
"6302053859251811159",2,0
"-8579691948296808839",1,0
"3210405529270168664",1,0
"-6889843133871928073",1,0
"-3927031018614457123",1,0
"4858967213360978699",1,0
"-8809203888560010728",1,0
"-3737496506488619449",1,0
"-3083014272909038036",1,0
"-3886745576425589969",1,0
"7748336285988581210",1,0
"5800429979183287317",1,0
"-6505436112952442553",1,0
"-5961601872358480729",1,0
"-9019917372477263054",1,0
"6051174985932762520",1,0
"-3815210992792417302",2,1
"-7921351837268035097",1,0
"2887290642238818249",1,0
"-3526446064551781159",2,0
"6697144843710518443",1,0
"-8668375393368285566",1,0
"-4883090651965829699",1,0
"-3481365721234185125",2,2
"7589281313479335317",2,2
"3880742795952814876",1,0
"-2708579056506090567",1,0
"-5695393516631909770",1,0
"-2968596522160412145",1,0
"2367468616171204327",3,0
"4767683347221433502",1,0
"1356075821839491283",1,0
"8995313177470948738",1,0
"-2170076763534724595",1,0
"-7783012796374594328",1,0
"-2506925075850750511",1,0
"2801483352884516174",1,0
"-9052517309121683126",1,0
"-424444343381378226",2,0
"4716029644134061394",1,0
"41663957147580565",1,0
"489692423527711110",1,0
"5838863258507644322",1,0
"-4518866725351094329",2,0
"5742503077599046748",2,0
"7570647684422216338",1,0
"6902910039332255321",1,0
"8446649666826477688",1,0
"-2019980164978899519",1,0
"-4702745082432476448",1,0
"1994777070606716155",1,0
"-1744978546170599694",1,0
"6071561363154107420",1,0
"1850728645829495959",1,0
"-1946239185824491900",1,0
"-4678018067965616443",1,0
"-6919653407163343966",1,0
"-2807863968239974620",1,0
"7815375961027173215",1,0
"7529134522661269411",1,0
"-180556600024885521",1,0
"4785351008743928649",1,0
"3082423912017682749",1,0
"4282889541237955713",2,0
"-3737196960507864124",1,0
"-2767240710398924805",1,0
"7276244902215898699",1,0
"3677187917039538253",2,0
"-9155500637083509111",2,0
"8972628349711613519",1,0
"6423275906344851562",1,0
"8554590150415285055",1,0
"7437796185403097826",1,0
"-1820224155200279645",1,0
"3889177768634188415",1,0
"722398000435215072",2,2
"-8607882454827120446",1,0
"282367623004236668",1,0
"6752068403406321708",1,0
"4069276269117415077",1,0
"760720404185304933",1,0
"1016874588648889455",1,0
"1364256034675760576",1,0
"-3856428254126794166",1,0
"-7267084663637829996",3,0
"936209662230770846",1,0
"-7468335614198610209",1,0
"-3006615275919842456",1,0
"9058220981836699405",1,0
"5477712429965721537",1,0
"4266918704690144843",1,0
"2235039772903537636",1,0
"-453779708947588889",2,1
"6581861113347971081",1,0
"-6519514102619693448",1,0
"-2892184754175010378",1,0
"1243365704343731306",1,0
"2936158641015522281",2,2
"-7179200792198663625",1,0
"-4016014546894845559",1,0
"3574156459430200912",1,0
"2674120929629114536",1,0
"7425651035923391038",1,0
"5751847956494441072",1,0
"4458716328508514541",1,0
"-5221657954033827981",1,0
"5017726807219253701",1,0
"5837614007045669438",1,0
"8981586823217385123",1,0
"1181193296901508508",1,0
"6137587422859060865",1,0
"-1392551876592839049",1,0
"-7298358210074218706",1,0
"6095482306665779038",2,0
"2718620041570917499",1,0
"-7973154503140034516",1,0
"-466007459864401000",1,0
"4540306995752990609",2,1
"-893274535856119446",1,0
"-7573040747093786973",2,0
"-1859115412289770840",1,0
"-5226741538114747491",1,0
"-2675137204267306529",1,0
"-3569612690124694687",1,0
"-7365340960766401609",1,0
"4800725523036470113",1,0
"2497063362505714710",1,0
"-7978481463582066234",1,0
"4549137395664587841",1,0
"6796525879878154523",1,0
"-1217061618559080373",1,0
"2209068942121799165",1,0
"5695452262152301928",1,0
"3200106933691751847",1,0
"578932540351184272",1,0
"4206919206692953574",2,1
"-5776753604226356268",1,0
"-8633595745339702521",1,0
"-2720771347591040389",1,0
"-9146281466761563954",1,0
"2379404155751651010",1,0
"6669321932614306766",1,0
"2099244862229538562",1,0
"-2537768738737191601",1,0
"8822969282495197933",1,0
"6436172547657876744",1,0
"8366014444841219180",1,0
"461114800305197125",2,0
"-2297591320435835738",1,0
"8680875947907279523",1,0
"8640986029353506703",1,0
"-6814724292654349200",1,0
"-6523099824931466664",1,0
"-7938393519378727411",2,0
"-7312005762031708794",1,0
"-4716342732992272407",1,0
"2420470959011486904",1,0
"6426380311711062483",2,1
"240207589481189955",2,0
"-7618685678720026151",2,0
"-56770774982700187",1,0
"553279159903567804",3,0
"1403908836278650834",2,1
"9119938339663565259",2,0
"-1010461648333743203",1,0
"-2031107167635802597",1,0
"9137169956340718346",1,0
"-8851460216162860578",1,0
"-7421635090716504286",1,0
"-7068397368365329238",1,0
"-6407628115305911244",1,0
"-5089073859619930333",1,0
"-4199330258786753015",1,0
"5377505719791985425",1,0
"3394270917036786270",1,0
"9188147153676781995",1,0
"-6483985676988047607",1,0
"-4270263804427806069",1,0
"4884910679751620424",1,0
"5343828942123484392",1,0
"8300138429706863091",1,0
"-2063340254514366681",1,0
"4310917559698019634",1,0
"7904343284999618049",1,0
"-2473215363938801770",2,0
"-8324601469607498710",1,0
"-5825566891265312181",1,0
"-2248270322809664621",1,0
"-9130610341221052294",2,1
"-8633026591504485652",1,0
"3050657140399574729",1,0
"5994704031468289651",1,0
"-1768136878790277848",1,0
"2465688522344172786",1,0
"8452225538149522146",1,0
"-1717098464174729514",1,0
"8641411674148282364",1,0
"-2781569781465641157",1,0
"-5809351287058602516",1,0
"4654666134714111814",1,0
"-2019583106833326331",1,0
"-1507256039203558890",1,0
"2193953107119616403",1,0
"-4466586318273092067",1,0
"-8144235928014428553",1,0
"-4534626471125748487",1,0
"8909783261755484719",1,0
"-2946273783870467281",1,0
"9128965835939881926",1,0
"-74512740720541964",1,0
"6932592246230216033",1,0
"-5241402925879096679",1,0
"2514141952191438200",1,0
"900820025881243719",1,0
"-1583033032727038093",1,0
"-337038058951789690",1,0
"-6610916460755322489",1,0
"-524394519497546158",1,0
"-5799664568451854005",1,0
"242847719789278921",1,0
"1005704469692067333",1,0
"-2596388484346149977",1,0
"-34913263269405269",1,0
"6974222776717113090",1,0
"-5428677731521902785",1,0
"6828331511959328895",1,0
"-546172420344766264",2,1
"1896187807623648774",2,1
"8055616435274260939",1,0
"-6008892576286345557",1,0
"-2439660249484697376",1,0
"-1771485112247310875",1,0
"3720945005714365077",1,0
"-1032443557033649436",1,0
"-8019705980911656624",1,0
"-8795583050818727729",1,0
"-6410429330841884600",1,0
"6495332343194993143",1,0
"7456850982285649920",1,0
"6641012906594891835",1,0
"1212812607479248375",1,0
"8267277018689288372",2,0
"4606852595459500236",1,0
"-7867035930533218835",2,0
"-4324205558931883877",1,0
"5031155936717035056",1,0
"-5579963095933841899",1,0
"-8495387857218759036",2,0
"-4453338794566035959",1,0
"7074796354714224707",3,1
"6657379233311246393",1,0
"-4595017602102154664",1,0
"-3177709901161509975",2,0
"-1365432528355615271",1,0
"938566685665463450",1,0
"-8662943741035433749",2,0
"-5205075626473810791",1,0
"6162066556602998595",1,0
"-5668394448938080860",1,0
"-1814809866229526756",1,0
"-5402093514731551341",1,0
"2199135849350542031",1,0
"7283882970180185402",2,0
"3770994098197467621",1,0
"121772371296168625",1,0
"4358493392497793915",1,0
"3865298176467998946",2,0
"-8239934189051145951",1,0
"-8081193527331289575",1,0
"-58315245751428232",1,0
"-3938609406713494166",1,0
"-744512629747516749",1,0
"-3648827512363136982",1,0
"-2599828197375417787",1,0
"-7767551284131325236",2,1
"-8233303282117952549",2,1
"-5558726515273617811",1,0
"5539290491861028360",1,0
"-9137129152430207873",1,0
"-1616812299322545971",2,0
"-120934494163212101",1,0
"-7212314376410465855",1,0
"-674246700980450612",2,0
"1472951415972657514",1,0
"-8949223528071741128",2,0
"2607708464513396788",5,1
"-5167993152722707486",1,0
"8556220563040059403",1,0
"-6648926534147549745",1,0
"-2484844859497853595",1,0
"-2515053985570504588",1,0
"3001970881739752955",1,0
"-7520635299442270858",1,0
"-930687692779029513",1,0
"3134413784433347665",1,0
"4466629774873380448",1,0
"-6094842430281887936",1,0
"6545336766172970847",1,0
"-2954462197277512563",1,0
"7895117484192846643",1,0
"6151868938220716402",1,0
"-3818098661827512944",1,0
"-1525704360697798093",1,0
"-1619988021231784202",1,0
"-8802890161536542312",1,0
"-8506990371465976962",1,0
"4358074474372527515",1,0
"2215062465933107007",1,0
"-4860674646701612861",1,0
"-9028403137166730207",1,0
"-734163859538111306",1,0
"-2380792735231100776",1,0
"3246628841078492641",2,1
"7418261269556673593",1,0
"-8815318232745802638",1,0
"3128051897823342525",1,0
"5161022185652933479",1,0
"8329550647547378322",1,0
"-8653146840709718706",1,0
"-1914272943754541942",2,1
"-4256925456700521401",2,1
"-5024299581073110074",2,1
"-5296918639970980517",1,0
"-1464144026461629014",1,0
"393854459928876270",1,0
"-6664651526083761077",1,0
"-7100826181124510968",1,0
"1045450135927096049",2,0
"-2966271325030884141",2,0
"4706285879553827456",1,0
"-1047765758011343804",1,0
"3018706786402317832",1,0
"7890428978242616719",1,0
"-6462662921582960714",1,0
"1564176641042969145",2,0
"4677776466606546866",1,0
"216004657803522933",2,0
"-263578746965774841",1,0
"-4839853825694934274",1,0
"-689168657148413937",1,0
"9003677106660871379",1,0
"-5198916219717293841",1,0
"-4549169945760467225",2,0
"-6974733750482408618",1,0
"-8137729761846617718",1,0
"2558925329693784282",2,0
"-7916354518337614158",1,0
"-5508851411770582397",1,0
"-5641058444045127649",1,0
"1557587029853819155",1,0
"-33784314301705689",2,1
"7975066458273532756",1,0
"5174325351454478042",1,0
"2413228940720362008",1,0
"-7979703354871481468",1,0
"4479804115327908953",1,0
"7552293166157652316",1,0
"8672790868914517350",2,0
"-3229756859828133165",1,0
"7459095412889558407",1,0
"6634373696882798874",1,0
"1196502177116958651",1,0
"7366020330805215985",2,0
"8387539659856154709",1,0
"-7292736719657782016",1,0
"-8830929821225676263",1,0
"2626342656058100872",1,0
"-6445468945197790426",1,0
"-1065425683568900700",1,0
"6155813803051397241",1,0
"-994283774555284157",1,0
"823872167756291689",1,0
"-8881257816465163331",1,0
"5470372348177412148",1,0
"6880272098001178493",1,0
"3169388694668818625",1,0
